row_id,word_5,word_4,word_3,word_2,word_1,book_1,book_2,book_3,book_4,book_5,book_6,book_7,book_8,book_9,book_10,book_11,book_12,book_13,book_14,book_15,cit,book_no,uri_other,word_start,word_end,extend,new_uri
549,للمسلمين,حصن,اجل,بلاق,بلاق,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,,,
1541,فاكفرته,القران,وخلق,الصفات,بنفي,0548Shahrastani.MilalWaNihal,,,,,,,,,,,,,,,,,,,,,
662,الرحمن,الله,بسم,الخليقه,تاريخ,0845Maqrizi.KhabarCanBashar,,,,,,,,,,,,,,,,,,,,,
1535,الثاني,القسم,تركناها,فلذلك,تراجمهم,0405HakimNaysaburi.Mustadrak,0794BadrDinZarkashi.TadhkiraFiAhadithMashhura,,,,,,,,,,,,,,,,,,,,
670.671,وقال,القمر,الساعه,اقتربت,تعالي,0310Tabari.Tarikh,0581AbuQasimSuhayli.RawdUnuf,,,,,,,,,,,,,,,,,,,,
473,فعل,كيف,تر,الم,تعالي,0845Maqrizi.KhabarCanBashar,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,,
71,ان,الا,تريد,ان,تعالي,0733Nuwayri.NihayatArab,0911Suyuti.HusnMuhadara,,,,,,,,,,,,,,,,,,,,
69.70,في,علا,فرعون,ان,تعالي,0748Dhahabi.SiyarAclamNubala,0930IbnIyas.NuzhatUmam,0347IbnYunusSadafi.Tarikh,0733Nuwayri.NihayatArab,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,,,,,
64.65,لكم,فان,مصرا,اهبطوا,تعالي,0460ShaykhTusi.Tibyan,0733Nuwayri.NihayatArab,0429AbuMansurThacalibi.Jawahir,0873AbuZaydThacalibi.JawahirHisan,,,,,,,,,,,,,,,,,,
69.70,اخوه,بعض,عن,حكايه,تعالي,0748Dhahabi.SiyarAclamNubala,0930IbnIyas.NuzhatUmam,0347IbnYunusSadafi.Tarikh,0733Nuwayri.NihayatArab,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,,,,,
69.70,عليه,يوسف,عن,حكايه,تعالي,0748Dhahabi.SiyarAclamNubala,0930IbnIyas.NuzhatUmam,0347IbnYunusSadafi.Tarikh,0733Nuwayri.NihayatArab,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,,,,,
82.83.84,حرقوه,قالوا,عنهم,حكايه,تعالي,0728IbnTaymiyya.JamicMasail,0930IbnIyas.NuzhatUmam,0649MuhammadIdrisi.Anwar,0646IbnQifti.IkhbarCulama,0646IbnQifti.TarikhHukama',,,,,,,,,,,,,,,,,
69.70,يهلك,ان,ربكم,عسي,تعالي,0748Dhahabi.SiyarAclamNubala,0930IbnIyas.NuzhatUmam,0347IbnYunusSadafi.Tarikh,0733Nuwayri.NihayatArab,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,,,,,
66.67.68,وعيون,جنات,من,فاخرجناهم,تعالي,0257IbnCabdHakam.FutuhMisr,0347IbnYunusSadafi.Tarikh,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,
66.67.68,جنات,من,تركوا,كم,تعالي,0257IbnCabdHakam.FutuhMisr,0347IbnYunusSadafi.Tarikh,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,
69.70,انه,فرعون,عن,مخبرا,تعالي,0748Dhahabi.SiyarAclamNubala,0930IbnIyas.NuzhatUmam,0347IbnYunusSadafi.Tarikh,0733Nuwayri.NihayatArab,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,,,,,
69.70,فرعون,قوم,عن,مخبرا,تعالي,0748Dhahabi.SiyarAclamNubala,0930IbnIyas.NuzhatUmam,0347IbnYunusSadafi.Tarikh,0733Nuwayri.NihayatArab,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,,,,,
69.70,عليه,موسي,عن,مخبرا,تعالي,0748Dhahabi.SiyarAclamNubala,0930IbnIyas.NuzhatUmam,0347IbnYunusSadafi.Tarikh,0733Nuwayri.NihayatArab,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,,,,,
86,بينهما,يلتقيان,البحرين,مرج,تعالي,0733Nuwayri.NihayatArab,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,,
706,لها,لمستقر,تجري,والشمس,تعالي,0654SibtIbnJawzi.MiratZaman,0821Qalqashandi.SubhAcsha,,,,,,,,,,,,,,,,,,,,
66.67.68,ذات,ربوه,الي,واويناهما,تعالي,0257IbnCabdHakam.FutuhMisr,0347IbnYunusSadafi.Tarikh,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,
69.70,الحسني,ربك,كلمت,وتمت,تعالي,0748Dhahabi.SiyarAclamNubala,0930IbnIyas.NuzhatUmam,0347IbnYunusSadafi.Tarikh,0733Nuwayri.NihayatArab,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,,,,,
86,حاجزا,البحرين,بين,وجعل,تعالي,0733Nuwayri.NihayatArab,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,,
1599,الباقين,هم,ذريته,وجعلنا,تعالي,0845Maqrizi.KhabarCanBashar,,,,,,,,,,,,,,,,,,,,,
526,ارسلنا,اذ,عاد,وفي,تعالي,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,,,
69.70,اقتل,ذروني,فرعون,وقال,تعالي,0748Dhahabi.SiyarAclamNubala,0930IbnIyas.NuzhatUmam,0347IbnYunusSadafi.Tarikh,0733Nuwayri.NihayatArab,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,,,,,
69.70,في,ليوسف,مكنا,وكذلك,تعالي,0748Dhahabi.SiyarAclamNubala,0930IbnIyas.NuzhatUmam,0347IbnYunusSadafi.Tarikh,0733Nuwayri.NihayatArab,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,,,,,
318,السي,المكر,يحيق,ولا,تعالي,0845Maqrizi.Muqaffa,,,,,,,,,,,,,,,,,,,,,
66.67.68,اسرايل,بني,بوانا,ولقد,تعالي,0257IbnCabdHakam.FutuhMisr,0347IbnYunusSadafi.Tarikh,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,
1689,ويستعبدونهم,العذاب,سو,يسومونكم,تعالي,0808IbnKhaldun.Tarikh,0845Maqrizi.KhabarCanBashar,,,,,,,,,,,,,,,,,,,,
1251,ابو,القاضي,وقال,الخبر,تمام,0257IbnCabdHakam.FutuhMisr,0626YaqutHamawi.MucjamBuldan,,,,,,,,,,,,,,,,,,,,
217.218.219.220,لنا,يوم,المعتمر,بن,تميم,0733Nuwayri.NihayatArab,0930IbnIyas.NuzhatUmam,0850ShihabDinIbshihi.Mustatraf,0613CaliIbnZafir.GharaibTanbihat,0528HakamIbnAbiSalt.Diwan,0681IbnKhallikan.WafayatAcyan,,,,,,,,,,,,,,,,
1536,لا,حتي,الله,مقدورات,تنتهي,0415QadiCabdJabbar.ManiyyaWaAmal,0816IbnMuhammadSharifJurjani.SharhMawaqif,,,,,,,,,,,,,,,,,,,,
306,ابيه,عن,سعد,بن,ثابت,0182AbuYusufYacqub.Kharaj,0251IbnZanjawayh.Amwal,,,,,,,,,,,,,,,,,,,,
1106.1107,المتجر,ان,البازوريه,السيره,جامع,0617IbnTuwayr.NuzhatMuqlatayn,0845Maqrizi.MusawwadatMawaciz,0588IbnMamun.AkhbarMisr,,,,,,,,,,,,,,,,,,,
323,استقل,ولما,التركيه,السيره,جامع,0725BaybarsMansuri.ZubdatFikra,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,,
1459,المقسم,وهذا,الصلاحيه,السيره,جامع,0665AbuShama.Rawdatayn,,,,,,,,,,,,,,,,,,,,,
616,بعين,كان,الطولونيه,السيره,جامع,0626YaqutHamawi.MucjamBuldan,0692IbnCabdZahir.RawdaBahiyya,0911Suyuti.HusnMuhadara,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,
1676,رغبته,واما,الطولونيه,السيره,جامع,0350Balawi.SiratAhmadIbnTulun,,,,,,,,,,,,,,,,,,,,,
1256,احمد,وركب,الطولونيه,السيره,جامع,0350Balawi.SiratAhmadIbnTulun,,,,,,,,,,,,,,,,,,,,,
1595,ذكر,وقد,الطولونيه,السيره,جامع,0668IbnAbiUsaybica.CuyunAnba,,,,,,,,,,,,,,,,,,,,,
1474,ربيع,وفي,الظاهريه,السيره,جامع,0845Maqrizi.Suluk,,,,,,,,,,,,,,,,,,,,,
1440,علي,ورد,لما,السيره,جامع,0350Balawi.SiratAhmadIbnTulun,,,,,,,,,,,,,,,,,,,,,
1602.1603,وفي,بيبرس,الظاهر,سيره,جامع,0692IbnCabdZahir.RawdaBahiyya,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,,,,,,,
885,بن,محمد,الناصر,سيره,جامع,0692IbnCabdZahir.RawdaBahiyya,,,,,,,,,,,,,,,,,,,,,
329,وقصر,اليازوري,الوزير,سيره,جامع,0845Maqrizi.IghathaUmma,0845Maqrizi.ItticazHunafa',0845Maqrizi.Muqaffa',,,,,,,,,,,,,,,,,,,
724.725,الجوامع,ذكر,عند,عمرو,جامع,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,,
653.654,فرعون,ان,التوراه,وفي,جامعه,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,,
164,تعالي,الله,رحمه,وملفه,جامعه,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,,,
914.915,الذين,ايها,يا,جلاله,جل,0733Nuwayri.NihayatArab,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,,,,,,,
706,تر,الم,قال,من,جل,0654SibtIbnJawzi.MiratZaman,0821Qalqashandi.SubhAcsha,,,,,,,,,,,,,,,,,,,,
637,كانت,اخميم,بربا,ان,جماعه,0487AbuCubaydBakri.MasalikWaMamalik,0911Suyuti.NawadirAyk,,,,,,,,,,,,,,,,,,,,
720,رضي,الخطاب,بن,عمر,جمع,0240IbnKhayyatCusfuri.Tarikh,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,,
515,سنه,وفي,الاسكندريه,حوادث,جمل,0845Maqrizi.Suluk,,,,,,,,,,,,,,,,,,,,,
980.981,مشارف,مع,فيه,والمعامله,جملته,0588IbnMamun.AkhbarMisr,,,,,,,,,,,,,,,,,,,,,
1536,والنوافل,الفراض,من,الطاعات,جميع,0415QadiCabdJabbar.ManiyyaWaAmal,0816IbnMuhammadSharifJurjani.SharhMawaqif,,,,,,,,,,,,,,,,,,,,
1341,علي,لسانه,قطع,السال,جواب,0749IbnFadlAllahCumari.MasalikAbsar,,,,,,,,,,,,,,,,,,,,,
42,ان,اعلم,وجهاتها,مصر,حدود,0375AnonymousTranslator.TarikhCalamUrusiyus,,,,,,,,,,,,,,,,,,,,,
287,منهم,احد,يحضر,فلم,حدوده,0588IbnMamun.AkhbarMisr,,,,,,,,,,,,,,,,,,,,,
783.784,يد,فان,بالجماعه,عليكم,حديث,0276IbnQutaybaDinawari.GharibHadith,0406IbnFurakIsbahani.MushkilHadith,0626YaqutHamawi.MucjamBuldan,0821Qalqashandi.SubhAcsha,,,,,,,,,,,,,,,,,,
672,كسري,اخبروا,المنجمين,ان,حراس,0581AbuQasimSuhayli.RawdUnuf,0804IbnMulaqqin.Tawdih,,,,,,,,,,,,,,,,,,,,
1202,الناس,عن,هذا,اكتم,حسين,0845Maqrizi.ItticazHunafa,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,,,,,,,,
724.725,مصر,وفتح,للقصر,المسلمين,حصار,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,,
1290.1291.1292.1293.1294,هذا,ان,علمت,ما,حكيم,0257IbnCabdHakam.FutuhMisr,0626YaqutHamawi.MucjamBuldan,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,
1290.1291.1292.1293.1294,علي,اقدر,ما,والله,حكيم,0257IbnCabdHakam.FutuhMisr,0626YaqutHamawi.MucjamBuldan,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,
568.569,الي,تنسب,انها,يقال,حلوان,0463IbnCabdBarr.IsticabFiMacrifatAshab,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,
505.506,ناهضهم,لعمرو,حذافه,بن,خارجه,0257IbnCabdHakam.FutuhMisr,0487AbuCubaydBakri.MasalikWaMamalik,,,,,,,,,,,,,,,,,,,,
1634.1635,احد,السفيه,لهذا,اما,خالد,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,,,,,,,,,,,,,,,,,,,,
296.297,الله,رضي,الوليد,بن,خالد,0230IbnSacd.TabaqatKubra,0450AbuHasanMawardi.AhkamSultaniyya,0733Nuwayri.NihayatArab,0789IbnMuhammadKhuzaci.TakhrijDalalat,,,,,,,,,,,,,,,,,,
420.421.422,الخطاب,بن,عمر,وسمع,خالد,0200YahyaIbnSalam.Tafsir,0257IbnCabdHakam.FutuhMisr,0213IbnHisham.SiraNabawiyya,,,,,,,,,,,,,,,,,,,
1480.1481,الساحل,ذكر,عند,ذلك,خبر,0832TaqiFasi.CiqdThamin,0845Maqrizi.DhahabMasbuk,0832TaqiFasi.Muqnic,0845Maqrizi.Suluk,,,,,,,,,,,,,,,,,,
243.244,ذكر,عند,الخليج,هذا,خبر,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,,,
1258,من,البرك,ذكر,عند,خبرها,0692IbnCabdZahir.RawdaBahiyya,,,,,,,,,,,,,,,,,,,,,
1089.1090.1091,فاذا,الترتيب,علي,ودعاهم,خدمهم,0617IbnTuwayr.NuzhatMuqlatayn,0845Maqrizi.MusawwadatMawaciz,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,,,,,,,
855,نقدم,فنحن,حواجكم,في,خذوا,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,,,,,,,,
1340,داره,الي,بها,فساروا,خذوها,0911Suyuti.HusnMuhadara,,,,,,,,,,,,,,,,,,,,,
1497,الكتاب,هذا,من,الفسطاط,خراب,0775IbnAbiWafa.JawahirMudiya,,,,,,,,,,,,,,,,,,,,,
315.316,اول,الاسلام,في,مصر,خراج,0279Baladhuri.FutuhBuldan,0450AbuHasanMawardi.AhkamSultaniyya,,,,,,,,,,,,,,,,,,,,
1636.1637.1638,علي,اسرا,هشام,بنا,خرج,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,0341AbuNasrBukhari.SirrSilsilaCalawiyya,0001CantaraIbnShaddad.Diwan,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,
1629,عليه,خرج,ما,علي,خرج,0279Baladhuri.AnsabAshraf,0630IbnAthirCizzDin.Kamil,,,,,,,,,,,,,,,,,,,,
535,مصر,ارض,من,موسي,خروج,0487AbuCubaydBakri.MucjamMaIstacjama,0721IbnRushaydSabti.MalCayba,,,,,,,,,,,,,,,,,,,,
1347,من,المعونه,حبس,القصر,خزان,0617IbnTuwayr.NuzhatMuqlatayn,,,,,,,,,,,,,,,,,,,,,
1075,الكتاب,هذا,من,الكسوه,خزانه,0588IbnMamun.AkhbarMisr,,,,,,,,,,,,,,,,,,,,,
15,علم,فاقول,والقاهره,مصر,خطط,0733Nuwayri.NihayatArab,0845Maqrizi.KhabarCanBashar,,,,,,,,,,,,,,,,,,,,
1363.1364,ثوران,من,نفسي,علي,خفت,0733Nuwayri.NihayatArab,0544QadiCiyad.TartibMadarik,0845Maqrizi.Muqaffa,,,,,,,,,,,,,,,,,,,
1629,سنه,عشره,ثلاث,بالقران,خلوت,0279Baladhuri.AnsabAshraf,0630IbnAthirCizzDin.Kamil,,,,,,,,,,,,,,,,,,,,
513.514,كلوباطره,ان,يقال,الاسكندريه,خليج,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,
1296,الذكر,وخليج,الخور,فم,خليج,0911Suyuti.HusnMuhadara,,,,,,,,,,,,,,,,,,,,,
568.569,ابو,وقتل,خياط,بن,خليفه,0463IbnCabdBarr.IsticabFiMacrifatAshab,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,
293.294.295,عمر,فاستكثره,درهم,الف,خمسماه,0733Nuwayri.NihayatArab,0855BadrDinCayni.CumdatQari,0262CumarIbnShabba.TarikhMadina,0182AbuYusufYacqub.Kharaj,0279Baladhuri.AnsabAshraf,,,,,,,,,,,,,,,,,
306,فاقطعه,اقطعنيه,جبير,بن,خوات,0182AbuYusufYacqub.Kharaj,0251IbnZanjawayh.Amwal,,,,,,,,,,,,,,,,,,,,
89.90.91.92.93,ابي,ابن,حاطب,واكرم,خيرا,0257IbnCabdHakam.FutuhMisr,0717CabbasSafadi.NuzhatMalikWaMamluk,0230IbnSacd.TabaqatKubra,0852IbnHajarCasqalani.IsabaFiTamyiz,0705SharafDinDimyati.NisaRasul,,,,,,,,,,,,,,,,,
1443,الجامع,بجوار,وكان,الاماره,دار,0911Suyuti.HusnMuhadara,,,,,,,,,,,,,,,,,,,,,
689,الكتاب,هذا,من,الضرب,دار,0821Qalqashandi.SubhAcsha,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,,
1094.1095,وثمن,العشر,ويكون,العلم,دار,0588IbnMamun.AkhbarMisr,0845Maqrizi.MusawwadatMawaciz,,,,,,,,,,,,,,,,,,,,
98,حاجته,فقضي,العراق,ابليس,دخل,0257IbnCabdHakam.FutuhMisr,0783IbnHadida.MisbahMudi,,,,,,,,,,,,,,,,,,,,
698,النوروز,تاخير,قبل,المتوكل,دخل,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,,,
94.95.96.97,الله,صلي,الله,رسول,دخل,0257IbnCabdHakam.FutuhMisr,0717CabbasSafadi.NuzhatMalikWaMamluk,0327AbuBakrKharaiti.IctilalQulub,,,,,,,,,,,,,,,,,,,
1719.1720,فقال,الاحبار,كعب,علي,دخلنا,0360KushajimShacir.Diwan,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,
1701,دين,في,مصر,قبط,دخول,0487AbuCubaydBakri.MasalikWaMamalik,,,,,,,,,,,,,,,,,,,,,
1441,اقبل,فلست,هذا,من,دعنا,0350Balawi.SiratAhmadIbnTulun,0845Maqrizi.Muqaffa,,,,,,,,,,,,,,,,,,,,
656.657,فدلته,يوسف,عظام,علي,دليني,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,0717CabbasSafadi.NuzhatMalikWaMamluk,,,,,,,,,,,,,,,,,,,
1401,الملوك,وهم,البحريه,المماليك,دوله,0821Qalqashandi.SubhAcsha,0845Maqrizi.DurarCuqud,0845Maqrizi.Suluk,,,,,,,,,,,,,,,,,,,
484.485.486.487,وكان,صاحبكم,فادفنوا,الان,دونكم,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,,,,,,,,,,,,,,,,,
1718,سيده,ابن,قال,النصاري,ديارات,0400IbnTahirMaqdisi.BadWaTarikh,,,,,,,,,,,,,,,,,,,,,
767.768.769,جزيه,انسان,كل,علي,دينارين,0257IbnCabdHakam.FutuhMisr,0251IbnZanjawayh.Amwal,,,,,,,,,,,,,,,,,,,,
313.314,لكتابه,يقال,والاموال,الخراج,ديوان,0279Baladhuri.FutuhBuldan,0458AbuYaclaIbnFarra.AhkamSultaniyya,0450AbuHasanMawardi.AhkamSultaniyya,,,,,,,,,,,,,,,,,,,
293.294.295,ان,يقال,والجيوش,العساكر,ديوان,0733Nuwayri.NihayatArab,0855BadrDinCayni.CumdatQari,0262CumarIbnShabba.TarikhMadina,0182AbuYusufYacqub.Kharaj,0279Baladhuri.AnsabAshraf,,,,,,,,,,,,,,,,,
449.450.451,الملك,ذلك,قال,القرنين,ذا,0255Jahiz.Hayawan,0375AnonymousTranslator.TarikhCalamUrusiyus,,,,,,,,,,,,,,,,,,,,
927.928,بهم,المتصله,الخاصه,خدمهم,ذكر,0617IbnTuwayr.NuzhatMuqlatayn,0821Qalqashandi.SubhAcsha,,,,,,,,,,,,,,,,,,,,
1262,كتاب,في,البيطار,ابن,ذلك,0321IbnDuraydAzdi.JamharatLugha,,,,,,,,,,,,,,,,,,,,,
1642.1643.1644,ان,افتطمع,قال,القرن,ذلك,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,0279Baladhuri.AnsabAshraf,,,,,,,,,,,,,,,,,,,
331,تعالي,الله,شا,ان,ذلك,0588IbnMamun.AkhbarMisr,,,,,,,,,,,,,,,,,,,,,
372.373,الهناي,الحسن,بن,علي,ذلك,0350MuhammadKindi.FadailMisr,0902Sakhawi.AjwibaMurdiyya,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,
1485,مال,اقسام,ذكر,عند,ذلك,0764Safadi.AcyanCasr,0764Safadi.WafiBiWafayat',,,,,,,,,,,,,,,,,,,,
1061.1062.1063,الين,وهما,بيتين,في,ذلك,0617IbnTuwayr.NuzhatMuqlatayn,0845Maqrizi.MusawwadatMawaciz,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,,,,,,,
1458,وقال,الكتاب,هذا,في,ذلك,0692IbnCabdZahir.RawdaBahiyya,,,,,,,,,,,,,,,,,,,,,
1138,عيد,سبق,فيما,كله,ذلك,0845Maqrizi.ItticazHunafa,,,,,,,,,,,,,,,,,,,,,
1283.1284.1285.1286.1287,من,ارضه,اهل,لرسا,ذلك,0257IbnCabdHakam.FutuhMisr,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,,
553,ابو,وقال,النوبه,مرخ,ذلك,0346Mascudi.MurujDhahab,,,,,,,,,,,,,,,,,,,,,
1139.1140,وكانت,الخليج,فتح,موسم,ذلك,0588IbnMamun.AkhbarMisr,0677IbnMuyassar.AkhbarMisr,,,,,,,,,,,,,,,,,,,,
1730,جميع,هدم,عن,والخبر,ذلك,0350MuhammadKindi.WulatMisr,,,,,,,,,,,,,,,,,,,,,
1582,هذه,ايضا,اثاره,ومن,ذلك,0845Maqrizi.Muqaffa,,,,,,,,,,,,,,,,,,,,,
72.73,مالك,ورواه,الحديث,وصهرا,ذمه,0213IbnHisham.SiraNabawiyya,0654SibtIbnJawzi.MiratZaman,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,,,,,,,,,,,,,,,,,,
1316,حين,الما,قلب,الخليلي,راي,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,,,,,,,,,
1627.1628,وقيل,الصحابه,من,جماعه,راي,0748Dhahabi.SiyarAclamNubala',0748Dhahabi.TadhhibTahdhib,0748Dhahabi.TarikhIslam',0571IbnCasakir.TarikhDimashq,,,,,,,,,,,,,,,,,,
69.70,وملاه,فرعون,اتيت,انك,ربنا,0748Dhahabi.SiyarAclamNubala,0930IbnIyas.NuzhatUmam,0347IbnYunusSadafi.Tarikh,0733Nuwayri.NihayatArab,0874IbnTaghribirdi.NujumZahira,,,,,,,,,,,,,,,,,
425.426.427,وقلت,قدري,ازدرت,لما,ربه,0276IbnQutaybaDinawari.MacaniKabir,0711IbnManzurIfriqi.LisanCarab,0257IbnCabdHakam.FutuhMisr,0997IbnCaliSibahiZadehBursawi.AwdahMasalik,,,,,,,,,,,,,,,,,,
660.661,فركب,كفيت,حبيش,بن,ربيعه,0257IbnCabdHakam.FutuhMisr,,,,,,,,,,,,,,,,,,,,,
465.466.467,اشتري,ما,اصيب,ان,رجاي,0257IbnCabdHakam.FutuhMisr,0736IbnDawadari.KanzDurar,,,,,,,,,,,,,,,,,,,,
484.485.486.487,المنجنيق,جعلت,لو,لعمرو,رجل,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,,,,,,,,,,,,,,,,,
1471,مولانا,بالله,نعيذ,للصالح,رجل,0889IbnAhmadSakhawi.TuhfatAhbab,,,,,,,,,,,,,,,,,,,,,
1442,اخر,وقال,صغير,محرابه,رجل,0692IbnCabdZahir.RawdaBahiyya,,,,,,,,,,,,,,,,,,,,,
1516.1517,رغبت,الكتاب,اهل,من,رجل,0200SayfIbnCumar.Fitna,0654SibtIbnJawzi.MiratZaman,,,,,,,,,,,,,,,,,,,,
1472,فيقتل,بحق,بموعظه,يتكلم,رجل,0615MuwaffaqDinShafici.MurshidZuwwar,,,,,,,,,,,,,,,,,,,,,
1431.1432,صلاه,الي,ووالدي,انا,رحت,0257IbnCabdHakam.FutuhMisr,0911Suyuti.JamicKabir,,,,,,,,,,,,,,,,,,,,
72.73.94.95.96.97.419.673.1267.1268.1269.1657.1658,عليه,الله,صلي,الله,رسول,0213IbnHisham.SiraNabawiyya,0654SibtIbnJawzi.MiratZaman,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,0717CabbasSafadi.NuzhatMalikWaMamluk,0327AbuBakrKharaiti.IctilalQulub,0200YahyaIbnSalam.Tafsir,0369AbuShaykhIsbahani.Cuzma,0456IbnHazm.FisalFiMilal,0230IbnSacd.TabaqatKubra,0347IbnYunusSadafi.Tarikh,0470IbnMandaCabdRahman.Mustakhraj,0463KhatibBaghdadi.TarikhBaghdad,0845Maqrizi.Muqaffa,0615MuwaffaqDinShafici.MurshidZuwwar,,,,,,,
1109,الليله,في,والشهود,القاضي,ركوب,0588IbnMamun.AkhbarMisr,,,,,,,,,,,,,,,,,,,,,
315.316,هو,ذلك,تظن,لا,زادان,0279Baladhuri.FutuhBuldan,0450AbuHasanMawardi.AhkamSultaniyya,,,,,,,,,,,,,,,,,,,,
1595,منصور,سعيد,ابو,العلما,زاهد,0668IbnAbiUsaybica.CuyunAnba,,,,,,,,,,,,,,,,,,,,,
1301,القصر,نعم,القصر,وادي,زر,0255Jahiz.Hayawan,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,,,,
247,مصر,اهل,مشايخ,بعض,زعم,0257IbnCabdHakam.FutuhMisr,0717CabbasSafadi.NuzhatMalikWaMamluk,0930IbnIyas.NuzhatUmam,,,,,,,,,,,,,,,,,,,
1634.1635,فانا,القحطاني,ايها,اسكت,زيد,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,,,,,,,,,,,,,,,,,,,,
78.79,قوله,في,اسلم,بن,زيد,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,0346Mascudi.MurujDhahab,,,,,,,,,,,,,,,,,,,
328,بن,الرحمن,عبد,بن,زيد,0463KhatibBaghdadi.MuttafiqWaMuftariq,,,,,,,,,,,,,,,,,,,,,
1645.1646.1647.1648,لهما,وغفر,الله,رحمهما,زيد,0310Tabari.Tarikh,0421Miskawayh.Tajarib,0362AbuFarajIsbahani.MaqatilTalibiyyin,,,,,,,,,,,,,,,,,,,
1630.1631.1632.1633,يشتم,وهو,يودعني,كيف,زيد,0279Baladhuri.AnsabAshraf,0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,,,,,,,,,,,,,,,,,,,
1636.1637.1638,عند,احدا,اعلم,لا,زيد,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,0341AbuNasrBukhari.SirrSilsilaCalawiyya,0001CantaraIbnShaddad.Diwan,0733Nuwayri.NihayatArab,,,,,,,,,,,,,,,,,
1634.1635,ابا,يا,تعجل,لا,زيد,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,,,,,,,,,,,,,,,,,,,,
1630.1631.1632.1633,الي,دعاك,ما,لخالد,زيد,0279Baladhuri.AnsabAshraf,0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,,,,,,,,,,,,,,,,,,,
