,Unnamed: 0.1,Unnamed: 0,uri,ms,origin,origin_prev_ms
3621,3,,0346Mascudi.MurujDhahab,55,0808IbnCimadDinShihabDinAqfahsi.AkhbarNilMisr.9,False
3624,6,,0346Mascudi.MurujDhahab,55,0346Mascudi.MurujDhahab.261,True
3619,1,,0346Mascudi,55,0808IbnCimadDinShihabDinAqfahsi.AkhbarNilMisr.9,False
3626,8,,0346Mascudi,55,0874IbnTaghribirdi.NujumZahira.24,True
3620,2,,0350MuhammadKindi.WulatMisr,55,0808IbnCimadDinShihabDinAqfahsi.AkhbarNilMisr.9,False
3622,4,,0000AnonymousPlural,55,0874IbnTaghribirdi.NujumZahira.25,False
3623,5,,0255Jahiz.Hayawan,55,0930IbnIyas.NuzhatUmam.15,False
3625,7,,0387IbnZulaq,55,0808IbnCimadDinShihabDinAqfahsi.AkhbarNilMisr.8,True
175,175,209.0,Anonymous,143,self,False
776,776,825.0,567IbnQalaqis,143,self,False
832,832,882.0,0000AnonymousPlural,143,self,False
1588,1,,0000AnonymousPlural,143,0733Nuwayri.NihayatArab.139,False
1589,2,,0000AnonymousPlural,143,0930IbnIyas.NuzhatUmam.83,False
1587,0,,0383IbnCabbasKhwarizmi,143,0727ShamsDinDimashqi.NukhbatDahr.220,False
1590,3,,0276IbnQutaybaDinawari,143,0930IbnIyas.NuzhatUmam.82,True
176,176,210.0,Anonymous,149,self,False
775,775,824.0,0428IbnSina,149,self,False
3897,0,,0346Mascudi,149,0930IbnIyas.NuzhatUmam.85,False
3898,1,,567IbnQalaqis,149,0930IbnIyas.NuzhatUmam.84,True
177,177,211.0,Anonymous,209,self,False
3868,0,,0230IbnSacd.TabaqatKubra,209,0776MuhammadIbnHasanWasiti.MajmacAhbab.137,False
3869,1,,0454Qudaci,209,0821Qalqashandi.Maathir.448,False
3870,2,,0180Sibawayhi,209,0789IbnMuhammadKhuzaci.TakhrijDalalat.135,True
178,178,212.0,Anonymous,241,self,False
3739,1,,Anonymous,241,0930IbnIyas.NuzhatUmam.115,False
3738,0,,0000Anonymous,241,0930IbnIyas.NuzhatUmam.115,False
3740,2,,0596QadiFadil.Mutajaddidat,241,0930IbnIyas.NuzhatUmam.115,False
179,179,213.0,Anonymous,278,self,False
2415,0,,0528HakamIbnAbiSalt,278,0613CaliIbnZafir.GharaibTanbihat.60,False
2417,2,,0528HakamIbnAbiSalt,278,0626YaqutHamawi.MucjamBuldan.3253,False
2418,3,,0528HakamIbnAbiSalt,278,0649MuhammadIdrisi.Anwar.182,False
2421,6,,0528HakamIbnAbiSalt,278,0911Suyuti.TuhfatKiram.7,False
2430,15,,0528HakamIbnAbiSalt,278,0911Suyuti.TuhfatKiram.7,True
2416,1,,0685IbnSacidMaghribi,278,0613CaliIbnZafir.GharaibTanbihat.60,False
2419,4,,0000AnonymousPlural,278,0733Nuwayri.NihayatArab.217,False
2420,5,,0000AnonymousPlural,278,0749ZaynDinIbnWardi.FathRahim.79,False
2425,10,,0000AnonymousPlural,278,0733Nuwayri.NihayatArab.217,True
2422,7,,0695SarrajDinWaraq,278,0930IbnIyas.NuzhatUmam.130,False
2423,8,,567IbnQalaqis,278,0613CaliIbnZafir.GharaibTanbihat.59,True
2424,9,,0387IbnZulaq,278,0626YaqutHamawi.MucjamBuldan.3252,True
2426,11,,0346Mascudi,278,0911Suyuti.HusnMuhadara.51,True
2429,14,,0346Mascudi,278,0911Suyuti.TuhfatKiram.6,True
2427,12,,0820IbnMutawwaj,278,0911Suyuti.HusnMuhadara.51,True
2428,13,,0820IbnMutawwaj,278,0911Suyuti.TuhfatKiram.6,True
180,180,214.0,Anonymous,339,self,False
230,230,264.0,0257IbnCabdHakam.FutuhMisr,339,self,False
1028,7,,0257IbnCabdHakam.FutuhMisr,339,0911Suyuti.HusnMuhadara.56,False
1021,0,,0209AbuCubayda,339,0244IbnSikkit.Alfaz.9,False
1022,1,,0209AbuCubayda,339,0395IbnFarisQazwini.MutakhayyarAlfaz.24,False
1026,5,,0209AbuCubayda,339,0769IbnCaqilBahaDinMisri.Musacid.821,False
1029,8,,0209AbuCubayda,339,0244IbnSikkit.Alfaz.8,True
1023,2,,0231IbnZiyadAcrabi,339,0487AbuCubaydBakri.SimtLaaliFiSharhAmali.280,False
1025,4,,0231IbnZiyadAcrabi,339,0711IbnManzurIfriqi.LisanCarab.6540,False
1024,3,,0458IbnSidaMursi.MuhkamWaMuhit,339,0711IbnManzurIfriqi.LisanCarab.6540,False
1031,10,,0458IbnSidaMursi.MuhkamWaMuhit,339,0711IbnManzurIfriqi.LisanCarab.6539,True
1032,11,,0458IbnSidaMursi.MuhkamWaMuhit,339,0711IbnManzurIfriqi.LisanCarab.6976,True
1027,6,,0180Sibawayhi,339,0769IbnCaqilBahaDinMisri.Musacid.821,False
1030,9,,0180Sibawayhi,339,0458IbnSidaMursi.Mukhassas.1896,True
1033,12,,0180Sibawayhi,339,0769IbnCaqilBahaDinMisri.Musacid.820,True
181,181,215.0,Anonymous,372,self,False
4154,0,,0000AnonymousPlural,372,0930IbnIyas.NuzhatUmam.153,False
4155,1,,0588IbnMamun.AkhbarMisr,372,0300IbnKhurdadhbih.MasalikWaMamalik.34,True
4156,2,,0350MuhammadKindi.WulatMisr,372,0930IbnIyas.NuzhatUmam.152,True
182,182,216.0,Anonymous,482,self,False
760,760,809.0,0685IbnSacidMaghribi,482,self,False
183,183,217.0,Anonymous,497,self,False
184,184,218.0,Anonymous,508,self,False
185,185,219.0,Anonymous,614,self,False
1215,0,,0596QadiFadil.Mutajaddidat,614,0930IbnIyas.NuzhatUmam.217,True
1216,1,,0588IbnMamun.AkhbarMisr,614,0930IbnIyas.NuzhatUmam.217,True
186,186,220.0,Anonymous,646,self,False
1263,0,,0151IbnIshaq.Sira,646,0213IbnHisham.SiraNabawiyya.25,False
1268,5,,0151IbnIshaq.Sira,646,0475IbnMakula.IkmalFiRafcIrtiyab.935,False
1272,9,,0151IbnIshaq.Sira,646,0581AbuQasimSuhayli.RawdUnuf.90,False
1273,10,,0151IbnIshaq.Sira,646,0608IbnCutyaQudaciTurtushi.TahrirMaqal.222,False
1274,11,,0151IbnIshaq.Sira,646,0774IbnKathir.Bidaya.801,False
1275,12,,0151IbnIshaq.Sira,646,0845Maqrizi.ImtacAsmac.3352,False
1276,13,,0151IbnIshaq.Sira,646,0845Maqrizi.KhabarCanBashar.1684,False
1278,15,,0151IbnIshaq.Sira,646,0581AbuQasimSuhayli.RawdUnuf.89,True
1279,16,,0151IbnIshaq.Sira,646,0645TilimsaniBurri.Jawhara.105,True
1280,17,,0151IbnIshaq.Sira,646,0774IbnKathir.Bidaya.800,True
1281,18,,0151IbnIshaq.Sira,646,0832TaqiFasi.CiqdThamin.226,True
1282,19,,0151IbnIshaq.Sira,646,0832TaqiFasi.ShifaGharam.529,True
1284,21,,0151IbnIshaq.Sira,646,0845Maqrizi.KhabarCanBashar.1683,True
1264,1,,0207Waqidi,646,0272IbnIshaqFakihi.AkhbarMakka.843,False
1266,3,,0207Waqidi,646,0395AbuHilalCaskari.Awail.20,False
1265,2,,0209AbuCubayda,646,0328AbuBakrIbnAnbari.SharhQasaidSabc.162,False
1271,8,,0209AbuCubayda,646,0573NashwanHimyari.ShamsCulum.2138,False
1277,14,,0209AbuCubayda,646,0272IbnIshaqFakihi.AkhbarMakka.842,True
1267,4,,0204IbnKalbi,646,0475IbnMakula.IkmalFiRafcIrtiyab.935,False
1269,6,,0310Tabari.Tarikh,646,0487AbuCubaydBakri.SimtLaaliFiSharhAmali.5,False
1270,7,,0000AnonymousPlural,646,0487AbuCubaydBakri.SimtLaaliFiSharhAmali.5,False
1283,20,,0458IbnSidaMursi.MuhkamWaMuhit,646,0845Maqrizi.KhabarCanBashar.1683,True
188,188,222.0,Anonymous,1722,self,False
314,314,348.0,0350Balawi.SiratAhmadIbnTulun,1722,self,False
386,386,420.0,0692IbnCabdZahir.RawdaBahiyya,1722,self,False
2628,1,,0692IbnCabdZahir.RawdaBahiyya,1722,0821Qalqashandi.SubhAcsha.921,True
2627,0,,0454Qudaci,1722,0821Qalqashandi.SubhAcsha.921,True
189,189,223.0,Anonymous,1859,self,False
190,190,224.0,Anonymous,2139,self,False
191,191,225.0,Anonymous,2140,self,False
192,192,226.0,0257IbnCabdHakam.FutuhMisr,47,self,False
3839,0,,0209AbuCubayda,47,0671AbuCabdAllahQurtubi.JamicLiAhkamQuran.266,False
193,193,227.0,0257IbnCabdHakam.FutuhMisr,48,self,False
1188,3,,0257IbnCabdHakam.FutuhMisr,48,0930IbnIyas.NuzhatUmam.93,False
793,793,842.0,0347IbnYunusSadafi.Tarikh,48,self,False
1185,0,,0454Qudaci,48,0814IbnZayyat.KawakibSayyara.6,False
1190,5,,0454Qudaci,48,0626YaqutHamawi.MucjamBuldan.3164,True
1186,1,,0207Waqidi,48,0814IbnZayyat.KawakibSayyara.6,False
1187,2,,0350MuhammadKindi.WulatMisr,48,0930IbnIyas.BadaicZuhur.3,False
1192,7,,0350MuhammadKindi.WulatMisr,48,0874IbnTaghribirdi.NujumZahira.19,True
1189,4,,0596IbnWasifShah.MukhtasarCajaibDunya,48,0930IbnIyas.NuzhatUmam.93,False
1191,6,,0151IbnIshaq.Sira,48,0783IbnHadida.MisbahMudi.215,True
1193,8,,0387IbnZulaq,48,0930IbnIyas.BadaicZuhur.2,True
194,194,228.0,0257IbnCabdHakam.FutuhMisr,61,self,False
995,0,,0257IbnCabdHakam.FutuhMisr,61,0783IbnHadida.MisbahMudi.198,True
996,1,,0257IbnCabdHakam.FutuhMisr,61,0911Suyuti.HusnMuhadara.63,True
195,195,229.0,0257IbnCabdHakam.FutuhMisr,62,self,False
1103,0,,0257IbnCabdHakam.FutuhMisr,62,0783IbnHadida.MisbahMudi.200,False
1104,1,,0257IbnCabdHakam.FutuhMisr,62,0911Suyuti.HusnMuhadara.65,False
1105,2,,0230IbnSacd.TabaqatKubra,62,0930IbnIyas.NuzhatUmam.20,False
1106,3,,0207Waqidi,62,0966HusaynDiyarbakri.TarikhKhamis.1104,False
196,196,230.0,0257IbnCabdHakam.FutuhMisr,63,self,False
2929,2,,0257IbnCabdHakam.FutuhMisr,63,0705SharafDinDimyati.NisaRasul.17,False
2934,7,,0257IbnCabdHakam.FutuhMisr,63,0911Suyuti.HusnMuhadara.65,False
2943,16,,0257IbnCabdHakam.FutuhMisr,63,0783IbnHadida.MisbahMudi.200,True
2946,19,,0257IbnCabdHakam.FutuhMisr,63,0911Suyuti.HusnMuhadara.65,True
476,476,513.0,0230IbnSacd.TabaqatKubra,63,self,False
2928,1,,0230IbnSacd.TabaqatKubra,63,0597IbnJawzi.Muntazam.740,False
2930,3,,0230IbnSacd.TabaqatKubra,63,0728IbnTaymiyya.JawabSahih.67,False
2935,8,,0230IbnSacd.TabaqatKubra,63,0930IbnIyas.NuzhatUmam.20,False
2941,14,,0230IbnSacd.TabaqatKubra,63,0762IbnYusufZaylaci.TakhrijAhadith.661,True
2944,17,,0230IbnSacd.TabaqatKubra,63,0845Maqrizi.ImtacAsmac.1427,True
2927,0,,0151IbnIshaq.Sira,63,0257IbnCabdHakam.FutuhMisr.45,False
2938,11,,0151IbnIshaq.Sira,63,0257IbnCabdHakam.FutuhMisr.45,True
2931,4,,0209AbuCubayda,63,0734IbnSayyidNas.CuyunAthar.678,False
2937,10,,0209AbuCubayda,63,0966HusaynDiyarbakri.TarikhKhamis.548,False
2940,13,,0209AbuCubayda,63,0694MuhibbDinTabari.SimtThamin.109,True
2932,5,,0207Waqidi,63,0842IbnNasirDinDimashqi.JamicAthar.1715,False
2933,6,,0207Waqidi,63,0852IbnHajarCasqalani.IsabaFiTamyiz.2281,False
2936,9,,0207Waqidi,63,0966HusaynDiyarbakri.TarikhKhamis.1153,False
2939,12,,0207Waqidi,63,0597IbnJawzi.Muntazam.739,True
2942,15,,0207Waqidi,63,0762IbnYusufZaylaci.TakhrijAhadith.661,True
2945,18,,0276IbnQutaybaDinawari,63,0845Maqrizi.ImtacAsmac.1427,True
197,197,231.0,0257IbnCabdHakam.FutuhMisr,64,self,False
4138,2,,0257IbnCabdHakam.FutuhMisr,64,0911Suyuti.HusnMuhadara.67,False
4140,4,,0257IbnCabdHakam.FutuhMisr,64,0783IbnHadida.MisbahMudi.200,True
4141,5,,0257IbnCabdHakam.FutuhMisr,64,0911Suyuti.HusnMuhadara.65,True
4136,0,,0207Waqidi,64,0751IbnQayyimJawziyya.RawdatMuhibbin.184,False
4137,1,,0207Waqidi,64,0852IbnHajarCasqalani.IsabaFiTamyiz.2585,False
4139,3,,0151IbnIshaq.Sira,64,0257IbnCabdHakam.FutuhMisr.45,True
4142,6,,0230IbnSacd.TabaqatKubra,64,0930IbnIyas.NuzhatUmam.20,True
198,198,232.0,0257IbnCabdHakam.FutuhMisr,65,self,False
3175,0,,0257IbnCabdHakam.FutuhMisr,65,0783IbnHadida.MisbahMudi.204,False
3176,1,,0528HakamIbnAbiSalt,65,0911Suyuti.HusnMuhadara.635,True
199,199,233.0,0257IbnCabdHakam.FutuhMisr,83,self,False
201,201,235.0,0257IbnCabdHakam.FutuhMisr,85,self,False
2732,0,,0346Mascudi,85,0930IbnIyas.NuzhatUmam.42,False
2733,1,,0346Mascudi,85,0930IbnIyas.NuzhatUmam.42,True
202,202,236.0,0257IbnCabdHakam.FutuhMisr,86,self,False
830,830,880.0,0000AnonymousPlural,86,self,False
3649,2,,0000AnonymousPlural,86,0930IbnIyas.NuzhatUmam.44,False
3647,0,,0454Qudaci,86,0821Qalqashandi.SubhAcsha.908,False
3651,4,,0454Qudaci,86,0821Qalqashandi.SubhAcsha.907,True
3648,1,,0350MuhammadKindi.WulatMisr,86,0821Qalqashandi.SubhAcsha.908,False
3650,3,,0346Mascudi,86,0930IbnIyas.NuzhatUmam.44,False
3653,6,,0346Mascudi,86,0930IbnIyas.NuzhatUmam.42,True
3652,5,,0596IbnWasifShah,86,0821Qalqashandi.SubhAcsha.907,True
203,203,237.0,0257IbnCabdHakam.FutuhMisr,110,self,False
2977,0,,0528HakamIbnAbiSalt,110,0930IbnIyas.NuzhatUmam.23,False
2980,3,,0528HakamIbnAbiSalt,110,0930IbnIyas.NuzhatUmam.23,True
2978,1,,0000AnonymousPlural,110,0930IbnIyas.NuzhatUmam.23,False
2981,4,,0000AnonymousPlural,110,0930IbnIyas.NuzhatUmam.22,True
2982,5,,0000AnonymousPlural,110,0930IbnIyas.NuzhatUmam.23,True
2979,2,,0000Anonymous,110,0930IbnIyas.NuzhatUmam.23,False
2984,7,,0000Anonymous,110,0930IbnIyas.NuzhatUmam.23,True
2983,6,,0346Mascudi,110,0930IbnIyas.NuzhatUmam.42,True
204,204,238.0,0257IbnCabdHakam.FutuhMisr,129,self,False
2359,0,,0454Qudaci,129,0930IbnIyas.NuzhatUmam.68,False
205,205,239.0,0257IbnCabdHakam.FutuhMisr,130,self,False
2024,5,,0257IbnCabdHakam.FutuhMisr,130,0930IbnIyas.NuzhatUmam.69,False
2019,0,,0207Waqidi,130,0626YaqutHamawi.MucjamBuldan.2945,False
2025,6,,0207Waqidi,130,0626YaqutHamawi.MucjamBuldan.2945,True
2020,1,,0454Qudaci,130,0821Qalqashandi.SubhAcsha.887,False
2023,4,,0454Qudaci,130,0930IbnIyas.NuzhatUmam.68,False
2026,7,,0454Qudaci,130,0930IbnIyas.NuzhatUmam.68,True
2021,2,,0596IbnWasifShah,130,0821Qalqashandi.SubhAcsha.887,False
2022,3,,0346Mascudi,130,0821Qalqashandi.SubhAcsha.887,False
206,206,240.0,0257IbnCabdHakam.FutuhMisr,131,self,False
1145,2,,0257IbnCabdHakam.FutuhMisr,131,0634AbuRabicHimyari.Iktifa.1007,False
1148,5,,0257IbnCabdHakam.FutuhMisr,131,0911Suyuti.HusnMuhadara.652,False
1152,9,,0257IbnCabdHakam.FutuhMisr,131,0930IbnIyas.BadaicZuhur.89,False
1155,12,,0257IbnCabdHakam.FutuhMisr,131,0930IbnIyas.NuzhatUmam.69,False
1159,16,,0257IbnCabdHakam.FutuhMisr,131,0634AbuRabicHimyari.Iktifa.1005,True
1163,20,,0257IbnCabdHakam.FutuhMisr,131,0930IbnIyas.BadaicZuhur.87,True
1165,22,,0257IbnCabdHakam.FutuhMisr,131,0930IbnIyas.NuzhatUmam.69,True
1143,0,,0204IbnKalbi,131,0365IbnFaqihHamadhani.Buldan.48,False
1144,1,,0204IbnKalbi,131,0365IbnFaqihHamadhani.Buldan.49,False
1156,13,,0204IbnKalbi,131,0365IbnFaqihHamadhani.Buldan.48,True
1146,3,,0454Qudaci,131,0682ZakariyaQazwini.AtharBilad.202,False
1154,11,,0454Qudaci,131,0930IbnIyas.NuzhatUmam.70,False
1157,14,,0454Qudaci,131,0626YaqutHamawi.MucjamBuldan.3164,True
1160,17,,0454Qudaci,131,0682ZakariyaQazwini.AtharBilad.201,True
1164,21,,0454Qudaci,131,0930IbnIyas.NuzhatUmam.68,True
1147,4,,0207Waqidi,131,0774IbnKathir.Bidaya.3280,False
1158,15,,0207Waqidi,131,0626YaqutHamawi.MucjamBuldan.2945,True
1149,6,,0255Jahiz.Hayawan,131,0911Suyuti.HusnMuhadara.652,False
1150,7,,0420Musabbihi.AkhbarMisr,131,0911Suyuti.HusnMuhadara.652,False
1151,8,,0209AbuCubayda,131,0911Suyuti.JamicKabir.3136,False
1153,10,,0596IbnWasifShah.MukhtasarCajaibDunya,131,0930IbnIyas.BadaicZuhur.89,False
1161,18,,0428IbnSina,131,0774IbnKathir.Bidaya.33,True
1162,19,,0000AnonymousPlural,131,0874IbnTaghribirdi.NujumZahira.25,True
207,207,241.0,0257IbnCabdHakam.FutuhMisr,132,self,False
2557,2,,0257IbnCabdHakam.FutuhMisr,132,0911Suyuti.HusnMuhadara.652,False
2566,11,,0257IbnCabdHakam.FutuhMisr,132,0911Suyuti.HusnMuhadara.652,True
2570,15,,0257IbnCabdHakam.FutuhMisr,132,0930IbnIyas.NuzhatUmam.69,True
2555,0,,0454Qudaci,132,0821Qalqashandi.SubhAcsha.888,False
2561,6,,0454Qudaci,132,0930IbnIyas.NuzhatUmam.70,False
2562,7,,0454Qudaci,132,0930IbnIyas.NuzhatUmam.71,False
2563,8,,0454Qudaci,132,0821Qalqashandi.SubhAcsha.887,True
2569,14,,0454Qudaci,132,0930IbnIyas.NuzhatUmam.70,True
2556,1,,0346Mascudi,132,0821Qalqashandi.SubhAcsha.888,False
2565,10,,0346Mascudi,132,0821Qalqashandi.SubhAcsha.887,True
2558,3,,0255Jahiz.Hayawan,132,0911Suyuti.HusnMuhadara.652,False
2567,12,,0255Jahiz.Hayawan,132,0911Suyuti.HusnMuhadara.652,True
2559,4,,0420Musabbihi.AkhbarMisr,132,0911Suyuti.HusnMuhadara.652,False
2568,13,,0420Musabbihi.AkhbarMisr,132,0911Suyuti.HusnMuhadara.652,True
2560,5,,0528HakamIbnAbiSalt,132,0930IbnIyas.NuzhatUmam.71,False
2564,9,,0596IbnWasifShah,132,0821Qalqashandi.SubhAcsha.887,True
208,208,242.0,0257IbnCabdHakam.FutuhMisr,158,self,False
3232,3,,0257IbnCabdHakam.FutuhMisr,158,0930IbnIyas.NuzhatUmam.93,False
3229,0,,0454Qudaci,158,0814IbnZayyat.KawakibSayyara.6,False
3234,5,,0454Qudaci,158,0626YaqutHamawi.MucjamBuldan.3164,True
3230,1,,0207Waqidi,158,0814IbnZayyat.KawakibSayyara.6,False
3231,2,,0350MuhammadKindi.WulatMisr,158,0930IbnIyas.BadaicZuhur.3,False
3233,4,,0596IbnWasifShah.MukhtasarCajaibDunya,158,0930IbnIyas.NuzhatUmam.93,False
3235,6,,0151IbnIshaq.Sira,158,0783IbnHadida.MisbahMudi.215,True
3236,7,,0387IbnZulaq,158,0930IbnIyas.BadaicZuhur.2,True
209,209,243.0,0257IbnCabdHakam.FutuhMisr,160,self,False
3812,1,,0257IbnCabdHakam.FutuhMisr,160,0626YaqutHamawi.MucjamBuldan.1696,False
3816,5,,0257IbnCabdHakam.FutuhMisr,160,0911Suyuti.HusnMuhadara.28,False
3817,6,,0257IbnCabdHakam.FutuhMisr,160,0930IbnIyas.NuzhatUmam.94,False
3821,10,,0257IbnCabdHakam.FutuhMisr,160,0911Suyuti.HusnMuhadara.26,True
3822,11,,0257IbnCabdHakam.FutuhMisr,160,0930IbnIyas.NuzhatUmam.93,True
3823,12,,0257IbnCabdHakam.FutuhMisr,160,0930IbnIyas.NuzhatUmam.94,True
3811,0,,0346Mascudi.MurujDhahab,160,0346Mascudi.MurujDhahab.267,False
3813,2,,0387IbnZulaq,160,0626YaqutHamawi.MucjamBuldan.1696,False
3814,3,,0387IbnZulaq,160,0664IbnTawus.MalahimWaFitan.136,False
3815,4,,0387IbnZulaq,160,0664IbnTawus.Tashrif.136,False
3818,7,,0606IbnMamati.QawaninDawawin,160,0930IbnIyas.NuzhatUmam.95,False
3819,8,,0685IbnSacidMaghribi,160,0732AbuFida.MukhtasarFiAkhbar.75,True
3820,9,,0346Mascudi,160,0874IbnTaghribirdi.NujumZahira.40,True
3824,13,,0596IbnWasifShah.MukhtasarCajaibDunya,160,0930IbnIyas.NuzhatUmam.93,True
210,210,244.0,0257IbnCabdHakam.FutuhMisr,167,self,False
3450,2,,0257IbnCabdHakam.FutuhMisr,167,0911Suyuti.HusnMuhadara.98,True
3448,0,,0487Bakri,167,0749IbnFadlAllahCumari.MasalikAbsar.226,False
3449,1,,0685IbnSacidMaghribi,167,0749IbnFadlAllahCumari.MasalikAbsar.226,False
3451,3,,0000AnonymousPlural,167,0930IbnIyas.NuzhatUmam.136,True
211,211,245.0,0257IbnCabdHakam.FutuhMisr,168,self,False
1336,0,,0257IbnCabdHakam.FutuhMisr,168,0911Suyuti.HusnMuhadara.28,False
1337,1,,0420Musabbihi.AkhbarMisr,168,0930IbnIyas.NuzhatUmam.102,False
212,212,246.0,0257IbnCabdHakam.FutuhMisr,169,self,False
4056,0,,0257IbnCabdHakam.FutuhMisr,169,0911Suyuti.HusnMuhadara.102,False
4057,1,,0596IbnWasifShah.MukhtasarCajaibDunya,169,0930IbnIyas.NuzhatUmam.103,False
4058,2,,0420Musabbihi.AkhbarMisr,169,0930IbnIyas.NuzhatUmam.102,True
213,213,247.0,0257IbnCabdHakam.FutuhMisr,172,self,False
2698,0,,0231IbnZiyadAcrabi,172,0401AbuCubaydHarawi.Gharibayn.50,False
2699,1,,0458Bayhaqi,172,0845Maqrizi.ImtacAsmac.3258,False
2700,2,,0458Bayhaqi,172,0845Maqrizi.ImtacAsmac.3257,True
214,214,248.0,0257IbnCabdHakam.FutuhMisr,173,self,False
3080,1,,0257IbnCabdHakam.FutuhMisr,173,0634AbuRabicHimyari.Iktifa.1005,False
3081,2,,0257IbnCabdHakam.FutuhMisr,173,0911Suyuti.HusnMuhadara.85,False
3082,3,,0257IbnCabdHakam.FutuhMisr,173,0911Suyuti.HusnMuhadara.98,False
3083,4,,0257IbnCabdHakam.FutuhMisr,173,0911Suyuti.HusnMuhadara.380,False
3088,9,,0257IbnCabdHakam.FutuhMisr,173,0911Suyuti.HusnMuhadara.97,True
3079,0,,0454Qudaci,173,0626YaqutHamawi.MucjamBuldan.2390,False
3084,5,,0207Waqidi,173,0911Suyuti.HusnMuhadara.380,False
3087,8,,0207Waqidi,173,0774IbnKathir.Bidaya.3589,True
3085,6,,0596IbnWasifShah.MukhtasarCajaibDunya,173,0930IbnIyas.NuzhatUmam.103,False
3090,11,,0596IbnWasifShah.MukhtasarCajaibDunya,173,0930IbnIyas.NuzhatUmam.103,True
3086,7,,0350MuhammadKindi.WulatMisr,173,0930IbnIyas.NuzhatUmam.104,False
3089,10,,0420Musabbihi.AkhbarMisr,173,0930IbnIyas.NuzhatUmam.102,True
215,215,249.0,0257IbnCabdHakam.FutuhMisr,174,self,False
1127,1,,0257IbnCabdHakam.FutuhMisr,174,0911Suyuti.HusnMuhadara.98,False
1129,3,,0257IbnCabdHakam.FutuhMisr,174,0911Suyuti.HusnMuhadara.97,True
1130,4,,0257IbnCabdHakam.FutuhMisr,174,0911Suyuti.HusnMuhadara.98,True
1126,0,,0458Bayhaqi,174,0840ShihabDinBusiri.IthafKhayra.1649,False
1128,2,,0458Bayhaqi,174,0852IbnHajarCasqalani.TalkhisHabir.1051,True
216,216,250.0,0257IbnCabdHakam.FutuhMisr,175,self,False
2281,1,,0257IbnCabdHakam.FutuhMisr,175,0634AbuRabicHimyari.Iktifa.1010,False
2283,3,,0257IbnCabdHakam.FutuhMisr,175,0911Suyuti.HusnMuhadara.108,False
2284,4,,0257IbnCabdHakam.FutuhMisr,175,0911Suyuti.HusnMuhadara.98,True
2285,5,,0257IbnCabdHakam.FutuhMisr,175,0911Suyuti.HusnMuhadara.107,True
2280,0,,0454Qudaci,175,0626YaqutHamawi.MucjamBuldan.148,False
2282,2,,0387IbnZulaq,175,0911Suyuti.HusnMuhadara.108,False
217,217,251.0,0257IbnCabdHakam.FutuhMisr,176,self,False
218,218,252.0,0257IbnCabdHakam.FutuhMisr,177,self,False
976,0,,0257IbnCabdHakam.FutuhMisr,177,0911Suyuti.HusnMuhadara.98,True
219,219,253.0,0257IbnCabdHakam.FutuhMisr,178,self,False
220,220,254.0,0257IbnCabdHakam.FutuhMisr,179,self,False
893,0,,0257IbnCabdHakam.FutuhMisr,179,0911Suyuti.HusnMuhadara.102,False
221,221,255.0,0257IbnCabdHakam.FutuhMisr,180,self,False
1578,2,,0257IbnCabdHakam.FutuhMisr,180,0911Suyuti.HusnMuhadara.102,False
1576,0,,0458Bayhaqi,180,0845Maqrizi.ImtacAsmac.3258,False
1580,4,,0458Bayhaqi,180,0845Maqrizi.ImtacAsmac.3257,True
1577,1,,0207Waqidi,180,0845Maqrizi.Muqaffa.851,False
1581,5,,0207Waqidi,180,0911Suyuti.Tawshih.460,True
1579,3,,0685IbnSacidMaghribi,180,0488IbnFutuhHumaydi.JamcBaynaSahihayn.1063,True
222,222,256.0,0257IbnCabdHakam.FutuhMisr,307,self,False
3398,9,,0257IbnCabdHakam.FutuhMisr,307,0930IbnIyas.NuzhatUmam.93,False
3389,0,,0151IbnIshaq.Sira,307,0427AbuIshaqThaclabi.KashfWaBayan.2351,False
3390,1,,0151IbnIshaq.Sira,307,0437MakkiIbnHammushQaysi.Hidaya.1904,False
3391,2,,0151IbnIshaq.Sira,307,0510IbnMascudBaghawi.Tafsir.1921,False
3396,7,,0151IbnIshaq.Sira,307,0880IbnCadilHanbali.LubabFiCulumKitab.7078,False
3401,12,,0151IbnIshaq.Sira,307,0977KhatibShirbini.SirajMunir.2355,False
3403,14,,0151IbnIshaq.Sira,307,0783IbnHadida.MisbahMudi.215,True
3392,3,,0454Qudaci,307,0626YaqutHamawi.MucjamBuldan.2995,False
3394,5,,0454Qudaci,307,0814IbnZayyat.KawakibSayyara.6,False
3402,13,,0454Qudaci,307,0626YaqutHamawi.MucjamBuldan.3164,True
3393,4,,0387IbnZulaq,307,0626YaqutHamawi.MucjamBuldan.2995,False
3404,15,,0387IbnZulaq,307,0930IbnIyas.BadaicZuhur.2,True
3395,6,,0207Waqidi,307,0814IbnZayyat.KawakibSayyara.6,False
3397,8,,0350MuhammadKindi.WulatMisr,307,0930IbnIyas.BadaicZuhur.3,False
3399,10,,0596IbnWasifShah.MukhtasarCajaibDunya,307,0930IbnIyas.NuzhatUmam.93,False
3400,11,,0300IbnKhurdadhbih,307,0930IbnIyas.NuzhatUmam.144,False
223,223,257.0,0257IbnCabdHakam.FutuhMisr,321,self,False
503,503,540.0,0596IbnWasifShah.MukhtasarCajaibDunya,321,self,False
224,224,258.0,0257IbnCabdHakam.FutuhMisr,323,self,False
2862,0,,0257IbnCabdHakam.FutuhMisr,323,0911Suyuti.HusnMuhadara.22,False
