parent_cl_book,level_1_book,level_2_book,level_3_book,ms,row_id
['0930IbnIyas.NuzhatUmam'],['0845Maqrizi.KhabarCanBashar'],['0845Maqrizi.KhabarCanBashar'],No Cluster,35,46
['0930IbnIyas.NuzhatUmam'],['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster,35,47
['0874IbnTaghribirdi.NujumZahira'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster,37,50
['0874IbnTaghribirdi.NujumZahira'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster,37,51
['0874IbnTaghribirdi.NujumZahira'],['0596IbnWasifShah.MukhtasarCajaibDunya'],No Cluster,No Cluster,37,52
['0487AbuCubaydBakri.MasalikWaMamalik'],['0596IbnWasifShah.MukhtasarCajaibDunya'],No Cluster,No Cluster,39,56
['0213IbnHisham.Tijan'],['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster,40,57
['0213IbnHisham.Tijan'],['0213IbnHisham.Tijan'],No Cluster,No Cluster,40,58
['0930IbnIyas.NuzhatUmam'],['0749IbnFadlAllahCumari.MasalikAbsar'],No Cluster,No Cluster,59,85
['0930IbnIyas.NuzhatUmam'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster,60,86
['0821Qalqashandi.SubhAcsha'],['0821Qalqashandi.SubhAcsha'],No Cluster,No Cluster,67,102
['0930IbnIyas.NuzhatUmam'],['0350MuhammadKindi.FadailMisr'],No Cluster,No Cluster,67,103
['0930IbnIyas.NuzhatUmam'],['0814IbnZayyat.KawakibSayyara'],['0692IbnCabdZahir.RawdaBahiyya'],['0350MuhammadKindi.FadailMisr'],68,104
['0930IbnIyas.NuzhatUmam'],['0911Suyuti.HusnMuhadara'],No Cluster,No Cluster,68,105
['0930IbnIyas.NuzhatUmam'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster,72,114
['0930IbnIyas.NuzhatUmam'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster,72,115
['0930IbnIyas.NuzhatUmam'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster,72,116
['0930IbnIyas.NuzhatUmam'],['0596IbnWasifShah.MukhtasarCajaibDunya'],No Cluster,No Cluster,74,120
['0930IbnIyas.NuzhatUmam'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster,74,121
['0733Nuwayri.NihayatArab'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,77,127
['0733Nuwayri.NihayatArab'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster,77,128
['0930IbnIyas.NuzhatUmam'],['0733Nuwayri.NihayatArab'],['0596IbnWasifShah.MukhtasarCajaibDunya'],No Cluster,78,129
['0930IbnIyas.NuzhatUmam'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster,78,130
['0930IbnIyas.NuzhatUmam'],['0596IbnWasifShah.MukhtasarCajaibDunya'],No Cluster,No Cluster,79,131
['0930IbnIyas.NuzhatUmam'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster,79,132
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,84,137
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,84,138
['0257IbnCabdHakam.FutuhMisr'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster,84,139
['0257IbnCabdHakam.FutuhMisr'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,85,140
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,85,141
['0257IbnCabdHakam.FutuhMisr'],['0626YaqutHamawi.MucjamBuldan'],No Cluster,No Cluster,85,142
['0911Suyuti.HusnMuhadara'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,85,143
['0911Suyuti.HusnMuhadara'],['0930IbnIyas.NuzhatUmam'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,85,144
['0346Mascudi.MurujDhahab'],['0487AbuCubaydBakri.MasalikWaMamalik'],['0930IbnIyas.NuzhatUmam'],No Cluster,91,157
['0930IbnIyas.NuzhatUmam'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster,91,158
['0930IbnIyas.NuzhatUmam'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster,91,159
['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster,99,165
['0930IbnIyas.NuzhatUmam'],['0626YaqutHamawi.MucjamBuldan'],No Cluster,No Cluster,108,167
['0930IbnIyas.NuzhatUmam'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster,114,175
['0930IbnIyas.NuzhatUmam'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster,117,178
['0930IbnIyas.NuzhatUmam'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster,117,179
['0930IbnIyas.NuzhatUmam'],['0596IbnWasifShah.MukhtasarCajaibDunya'],No Cluster,No Cluster,117,180
['0930IbnIyas.NuzhatUmam'],['0596IbnWasifShah.MukhtasarCajaibDunya'],No Cluster,No Cluster,119,184
['0930IbnIyas.NuzhatUmam'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster,119,185
['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,121,190
['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,123,192
['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,124,193
['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,126,194
['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,126,195
['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,128,196
['0930IbnIyas.NuzhatUmam'],['0626YaqutHamawi.MucjamBuldan'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,131,201
['0930IbnIyas.NuzhatUmam'],['0450AbuHasanMawardi.AhkamSultaniyya'],No Cluster,No Cluster,134,209
['0930IbnIyas.NuzhatUmam'],['0900IbnCabdMuncimHimyari.RawdMictar'],No Cluster,No Cluster,134,210
['0930IbnIyas.NuzhatUmam'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster,151,227
['0930IbnIyas.NuzhatUmam'],['0646IbnBaytarAndalusi.JamicLiMufradat'],No Cluster,No Cluster,151,228
['0930IbnIyas.NuzhatUmam'],['0784IbnMahmudJalalDinQahiri.UnsMala'],No Cluster,No Cluster,151,229
['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,156,231
['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,156,232
['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster,165,246
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,174,255
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,174,256
['0257IbnCabdHakam.FutuhMisr'],['0911Suyuti.HusnMuhadara'],No Cluster,No Cluster,174,257
['0251IbnZanjawayh.Amwal'],['0804IbnMulaqqin.BadrMunir'],No Cluster,No Cluster,174,258
['0257IbnCabdHakam.FutuhMisr'],['0911Suyuti.JamicKabir'],No Cluster,No Cluster,178,268
['0257IbnCabdHakam.FutuhMisr'],['0230IbnSacd.TabaqatKubra'],No Cluster,No Cluster,178,269
"['0911Suyuti.JamicKabir', '0911Suyuti.HusnMuhadara']",['0975MuttaqiHindi.KanzCummal'],No Cluster,No Cluster,178,270
"['0911Suyuti.JamicKabir', '0911Suyuti.HusnMuhadara']",['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,178,271
['0350MuhammadKindi.WulatMisr'],['0845Maqrizi.Muqaffa'],No Cluster,No Cluster,185,278
['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,189,280
['0588IbnMamun.AkhbarMisr'],['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster,189,281
['0588IbnMamun.AkhbarMisr'],['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster,189,282
['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,189,283
['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],['0845Maqrizi.Muqaffa'],No Cluster,190,284
['0845Maqrizi.Suluk'],No Cluster,No Cluster,No Cluster,203,292
['0350MuhammadKindi.WulatMisr'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,215,303
['0350MuhammadKindi.WulatMisr'],['0845Maqrizi.Bayan'],No Cluster,No Cluster,215,304
['0930IbnIyas.NuzhatUmam'],['0630IbnAthirCizzDin.LubabFiTahdhibAnsab'],No Cluster,No Cluster,216,305
['0733Nuwayri.NihayatArab'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,234,319
['0930IbnIyas.NuzhatUmam'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster,235,320
['0930IbnIyas.NuzhatUmam'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster,235,321
['0930IbnIyas.NuzhatUmam'],['0725BaybarsMansuri.ZubdatFikra'],No Cluster,No Cluster,241,323
['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster,243,324
['0930IbnIyas.NuzhatUmam'],['0807IbnFurat.TarikhDuwal'],No Cluster,No Cluster,244,325
['0733Nuwayri.NihayatArab'],No Cluster,No Cluster,No Cluster,245,326
"['0845Maqrizi.Muqaffa', '0845Maqrizi.ItticazHunafa', '0845Maqrizi.IghathaUmma']",No Cluster,No Cluster,No Cluster,250,329
['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,No Cluster,251,330
['0733Nuwayri.NihayatArab'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster,257,337
['0911Suyuti.TuhfatKiram'],['0911Suyuti.HusnMuhadara'],['0649MuhammadIdrisi.Anwar'],['0600PseudoMascudi.AkhbarZaman'],258,338
['0911Suyuti.TuhfatKiram'],['0600PseudoMascudi.AkhbarZaman'],['0911Suyuti.HusnMuhadara'],No Cluster,258,339
['0733Nuwayri.NihayatArab'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster,258,340
['0930IbnIyas.NuzhatUmam'],['0367IbnHawqal.SuratArd'],No Cluster,No Cluster,261,342
['0346Mascudi.TanbihWaIshraf'],['0346Mascudi.TanbihWaIshraf'],No Cluster,No Cluster,264,344
['0814IbnZayyat.KawakibSayyara'],['0626YaqutHamawi.MucjamBuldan'],No Cluster,No Cluster,267,346
['0649MuhammadIdrisi.Anwar'],['0626YaqutHamawi.MucjamBuldan'],No Cluster,No Cluster,269,351
['0629CabdLatifBaghdadi.IfadaWaIctibar'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,276,365
['0930IbnIyas.NuzhatUmam'],['0629CabdLatifBaghdadi.IfadaWaIctibar'],['0629CabdLatifBaghdadi.IfadaWaIctibar'],No Cluster,277,366
['0930IbnIyas.NuzhatUmam'],['0629CabdLatifBaghdadi.IfadaWaIctibar'],['0629CabdLatifBaghdadi.IfadaWaIctibar'],No Cluster,277,367
['0930IbnIyas.NuzhatUmam'],['0597CimadDinKatibIsfahani.KharidatQasr'],No Cluster,No Cluster,280,370
"['0930IbnIyas.BadaicZuhur', '0930IbnIyas.NuzhatUmam']",['0855BadrDinCayni.SayfMuhannad'],['0487AbuCubaydBakri.MasalikWaMamalik'],No Cluster,295,382
"['0930IbnIyas.BadaicZuhur', '0930IbnIyas.NuzhatUmam']",['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster,295,383
['0596IbnWasifShah.MukhtasarCajaibDunya'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster,296,384
['0930IbnIyas.NuzhatUmam'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster,300,386
['0930IbnIyas.NuzhatUmam'],['0596IbnWasifShah.MukhtasarCajaibDunya'],No Cluster,No Cluster,300,387
['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster,No Cluster,302,389
['0600PseudoMascudi.AkhbarZaman'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,303,390
['0600PseudoMascudi.AkhbarZaman'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster,303,391
['0930IbnIyas.NuzhatUmam'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster,304,392
['0930IbnIyas.NuzhatUmam'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster,304,393
['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,304,394
['0487AbuCubaydBakri.MasalikWaMamalik'],['0487AbuCubaydBakri.MasalikWaMamalik'],No Cluster,No Cluster,310,399
['0596IbnWasifShah.MukhtasarCajaibDunya'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,310,400
['0596IbnWasifShah.MukhtasarCajaibDunya'],['0814IbnZayyat.KawakibSayyara'],No Cluster,No Cluster,310,401
['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster,No Cluster,312,402
['0600PseudoMascudi.AkhbarZaman'],['0736IbnDawadari.KanzDurar'],No Cluster,No Cluster,313,403
['0733Nuwayri.NihayatArab'],No Cluster,No Cluster,No Cluster,316,404
['0733Nuwayri.NihayatArab'],['0487AbuCubaydBakri.MasalikWaMamalik'],No Cluster,No Cluster,321,405
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,323,407
['0600PseudoMascudi.AkhbarZaman'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster,326,410
['0911Suyuti.HusnMuhadara'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,327,411
['0375AnonymousTranslator.TarikhCalamUrusiyus'],['0375AnonymousTranslator.TarikhCalamUrusiyus'],No Cluster,No Cluster,328,412
['0733Nuwayri.NihayatArab'],['0596IbnWasifShah.MukhtasarCajaibDunya'],No Cluster,No Cluster,334,414
['0733Nuwayri.NihayatArab'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster,334,415
['0733Nuwayri.NihayatArab'],['0600KatibMarrakushi.Istibsar'],No Cluster,No Cluster,335,416
['0733Nuwayri.NihayatArab'],['0487AbuCubaydBakri.MasalikWaMamalik'],No Cluster,No Cluster,335,417
['0487AbuCubaydBakri.MasalikWaMamalik'],['0600KatibMarrakushi.Istibsar'],No Cluster,No Cluster,335,418
['0346Mascudi.MurujDhahab'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster,342,434
['0346Mascudi.MurujDhahab'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster,343,435
['0346Mascudi.MurujDhahab'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster,343,436
['0845Maqrizi.KhabarCanBashar'],['0375AnonymousTranslator.TarikhCalamUrusiyus'],No Cluster,No Cluster,345,439
['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster,No Cluster,349,442
['0930IbnIyas.NuzhatUmam'],['0346Mascudi.MurujDhahab'],['0346Mascudi.MurujDhahab'],No Cluster,357,457
['0487AbuCubaydBakri.MasalikWaMamalik'],['0487AbuCubaydBakri.MasalikWaMamalik'],No Cluster,No Cluster,365,470
['0487AbuCubaydBakri.MasalikWaMamalik'],['0487AbuCubaydBakri.MasalikWaMamalik'],No Cluster,No Cluster,365,471
['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster,No Cluster,370,477
['0845Maqrizi.KhabarCanBashar'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster,404,517
['0346Mascudi.MurujDhahab'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster,405,518
['0600KatibMarrakushi.Istibsar'],['0487AbuCubaydBakri.MasalikWaMamalik'],No Cluster,No Cluster,406,519
['0600KatibMarrakushi.Istibsar'],['0900IbnCabdMuncimHimyari.RawdMictar'],No Cluster,No Cluster,406,520
['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,No Cluster,410,521
['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster,413,522
['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster,419,526
['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster,No Cluster,425,532
['0310Tabari.JamicBayan'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster,428,533
['0346Mascudi.MurujDhahab'],['0900IbnCabdMuncimHimyari.RawdMictar'],No Cluster,No Cluster,428,534
['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster,446,544
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,447,545
['0845Maqrizi.Bayan'],No Cluster,No Cluster,No Cluster,458,552
['0930IbnIyas.NuzhatUmam'],['0614IbnJubayr.Rihla'],No Cluster,No Cluster,465,554
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,471,561
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,471,562
['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,485,577
['0588IbnMamun.AkhbarMisr'],['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster,485,578
['0902Sakhawi.AjwibaMurdiyya'],['0902Sakhawi.AjwibaMurdiyya'],No Cluster,No Cluster,489,582
['0930IbnIyas.NuzhatUmam'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,489,583
['0930IbnIyas.NuzhatUmam'],['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster,491,585
['0845Maqrizi.Suluk'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,493,586
['0630IbnAthirCizzDin.Kamil'],['0630IbnAthirCizzDin.Kamil'],No Cluster,No Cluster,494,587
['0845Maqrizi.Suluk'],['0845Maqrizi.Suluk'],No Cluster,No Cluster,494,588
['0630IbnAthirCizzDin.Kamil'],"['0749IbnFadlAllahCumari.MasalikAbsar', '0749ZaynDinIbnWardi.Tarikh']",No Cluster,No Cluster,499,591
['0930IbnIyas.NuzhatUmam'],['0845Maqrizi.Suluk'],No Cluster,No Cluster,500,592
['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,500,593
['0809IbnDuqmaq.NuzhatAnam'],['0809IbnDuqmaq.NuzhatAnam'],No Cluster,No Cluster,501,594
['0845Maqrizi.Suluk'],['0809IbnDuqmaq.NuzhatAnam'],No Cluster,No Cluster,501,595
['0845Maqrizi.Suluk'],['0809IbnDuqmaq.NuzhatAnam'],['0809IbnDuqmaq.NuzhatAnam'],No Cluster,502,596
['0845Maqrizi.Suluk'],No Cluster,No Cluster,No Cluster,506,597
['0930IbnIyas.NuzhatUmam'],['0845Maqrizi.Suluk'],No Cluster,No Cluster,509,600
['0855BadrDinCayni.CiqdJuman'],['0845Maqrizi.Suluk'],['0732AbuFida.MukhtasarFiAkhbar'],['0736IbnDawadari.KanzDurar'],510,601
['0855BadrDinCayni.CiqdJuman'],['0736IbnDawadari.KanzDurar'],No Cluster,No Cluster,510,602
['0855BadrDinCayni.CiqdJuman'],"['0764Safadi.WafiBiWafayat', '0764IbnShakirKutubi.FawatWafayat']",No Cluster,No Cluster,510,603
['0725BaybarsMansuri.TuhfaMulukiyya'],['0845Maqrizi.Suluk'],No Cluster,No Cluster,510,604
['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,511,605
['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,512,606
['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,512,607
['0727ShamsDinDimashqi.NukhbatDahr'],['0548Shahrastani.MilalWaNihal'],No Cluster,No Cluster,521,611
['0629CabdLatifBaghdadi.IfadaWaIctibar'],No Cluster,No Cluster,No Cluster,523,615
['0930IbnIyas.NuzhatUmam'],['0692IbnCabdZahir.RawdaBahiyya'],['0626YaqutHamawi.MucjamBuldan'],['0911Suyuti.HusnMuhadara'],524,616
['0845Maqrizi.Suluk'],['0764IbnShakirKutubi.FawatWafayat'],No Cluster,No Cluster,528,617
['0930IbnIyas.NuzhatUmam'],['0692IbnCabdZahir.RawdZahir'],No Cluster,No Cluster,528,618
['0596IbnWasifShah.MukhtasarCajaibDunya'],['0487AbuCubaydBakri.MasalikWaMamalik'],['0596IbnWasifShah.MukhtasarCajaibDunya'],No Cluster,530,620
['0596IbnWasifShah.MukhtasarCajaibDunya'],['0487AbuCubaydBakri.MasalikWaMamalik'],No Cluster,No Cluster,530,621
['0749IbnFadlAllahCumari.MasalikAbsar'],['0911Suyuti.HusnMuhadara'],No Cluster,No Cluster,531,622
['0733Nuwayri.NihayatArab'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster,535,626
['0733Nuwayri.NihayatArab'],['0487AbuCubaydBakri.MasalikWaMamalik'],No Cluster,No Cluster,541,630
['0733Nuwayri.NihayatArab'],"['0600KatibMarrakushi.Istibsar', '0600PseudoMascudi.AkhbarZaman']",No Cluster,No Cluster,541,631
['0733Nuwayri.NihayatArab'],['0487AbuCubaydBakri.MasalikWaMamalik'],No Cluster,No Cluster,541,632
['0600PseudoMascudi.AkhbarZaman'],['0600KatibMarrakushi.Istibsar'],No Cluster,No Cluster,541,633
['0600PseudoMascudi.AkhbarZaman'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster,541,634
['0845Maqrizi.KhabarCanBashar'],['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster,575,665
['0845Maqrizi.KhabarCanBashar'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster,582,666
['0845Maqrizi.KhabarCanBashar'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster,584,668
['0440AbuRayhanBiruni.AtharBaqiya'],No Cluster,No Cluster,No Cluster,593,675
['0440AbuRayhanBiruni.AtharBaqiya'],['0440AbuRayhanBiruni.AtharBaqiya'],['0845Maqrizi.KhabarCanBashar'],No Cluster,596,677
['0440AbuRayhanBiruni.AtharBaqiya'],['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster,596,678
['0845Maqrizi.KhabarCanBashar'],['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster,597,679
['0845Maqrizi.KhabarCanBashar'],['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster,597,680
['0930IbnIyas.NuzhatUmam'],['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster,603,683
['0930IbnIyas.NuzhatUmam'],['0764Safadi.WafiBiWafayat'],No Cluster,No Cluster,604,684
['0930IbnIyas.NuzhatUmam'],['0346Mascudi.MurujDhahab'],['0346Mascudi.MurujDhahab'],No Cluster,605,685
['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster,615,693
['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster,616,694
['0930IbnIyas.NuzhatUmam'],['0367IbnHawqal.SuratArd'],No Cluster,No Cluster,620,695
['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster,621,696
['0821Qalqashandi.SubhAcsha'],"['0821Qalqashandi.SubhAcsha', '0821Qalqashandi.Maathir']",No Cluster,No Cluster,633,705
['0821Qalqashandi.SubhAcsha'],['0654SibtIbnJawzi.MiratZaman'],No Cluster,No Cluster,635,707
['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,637,708
['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,638,709
['0845Maqrizi.KhabarCanBashar'],['0440AbuRayhanBiruni.AtharBaqiya'],No Cluster,No Cluster,643,710
['0930IbnIyas.NuzhatUmam'],['0440AbuRayhanBiruni.AtharBaqiya'],No Cluster,No Cluster,644,711
['0634AbuRabicHimyari.Iktifa'],['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,661,737
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,665,747
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,665,748
