begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	uid	uid2	ch_match	align_len	matches_percentage	w_match	series_b1	series_b2
1	706	1244	1534	-8020384904724402078	3502446369339975454	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed.ms0236	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms0390	623	فقال ما الي ذلك سبيل وقد وهبته لي قال فمنعناه منه وقلنا له اليس شرطت علي نفسك هذا للغلام فترك-----ه وقال لي ابو الحسين كان عيدان والد المتنبي يذكر انه من جعفي وكانت جدة المتنبي همدانية صحيحة النسب لا اشك فيها وكانت جارتنا ------من صلحاء النساء الكوفيات قال التنوخي --------فاتفق مجء المتنبي بعد سنين الي الاهواز منصرفا الي فارس فذاكرته بابي الحسين فقال تربي وصديقي وجاري بالكوفة------------- وسالت المتنبي عن نسبه فما اعترف--- به وقال انا رجل اخبط القباءل واطا البلاد والبوادي وخفت انني متي انتسبت لم امن ان تاخذني بعض العرب بطلبة بينها وبين القبيلة التي انتسبت اليها وما دمت غير منتسب الي احد فانا اسلم من جميعهم ويخافون لساني فذكرت له ما اخبرني به ابو الحسين من انتسابه الي جعفي وان جدته همدانية فما انكر ذلك ولا اعترف به قال ومحل ابي الحسن فوق ان يحكي الا صدقا قال واجتمعت بعد موت المتنبي بسنين مع القاضي ابي الحس--ين--- شيبان الهاشمي الكوفي وجري ذكر المتنبي فقال اعرف اباه بالكوفة شيخا ينضح علي بعير له يسمي عيدان وكان جعفيا صحيح النسب ثم رايت رجلا كوفيا ضريرا ببغداد ويذكر انه اخو المتنبي من ابيه وامه وسالته عن نسبه فقال كان ابونا يقول انه ابن جعفي انتهي وكان مولد ابي الطيب في كندة من الكوفة سنة ثلاث وقيل احدي وثلاثماءة والاول اصح سبب تلقيبه بالمتنبي وقد اختلف في تسميته بالمتنبي فقيل انه ادعي النبوة في حداثته وقيل غير ذلك قال القاضي التنوخي وقد كان المتنبي لما خرج الي كلب	فقال ما الي ذلك سبيل -قد وهبته لي قال فمنعناه منه وقلنا له ا-نت شرطت علي نفسك هذا للغلام فتركه عليه وقال -ظ ابو الحس-ن كان عيدان والد المتنبي يذكر انه من جعفي وكانت جدة المتنبي همدانية صحيحة النسب لا اشك فيها وكانت جارتنا وكانت من صلحاء النساء الكوفيات قال التنوخي قال ابي فاتفق مجء المتنبي بعد سنين الي الاهواز منصرفا -من فارس فذاكرته بابي الحس-ن فقال تربي وصديقي وجاري بالكوفة واطراه ووصفه وسالت المتنبي عن نسبه فما اعترف لي به وقال انا رجل اخبط القباءل واطوي البوادي وحدي ومتي انتسبت لم امن ان ياخذني بعض العرب بطاءلة ----------بينها وبين القبيلة التي انتسب- اليها وما دمت غير منتسب الي احد فانا اسلم علي جميعهم ويخافون لساني ---------------------------------------------------------------------------------------------------------------------------------------قال واجتمعت بعد موت المتنبي بسنين مع القاضي ابي الحسن بن ام شيبان الهاشمي الكوفي وجري ذكر المتنبي فقال كنت اعرف اباه بالكوفة شيخا يسمي عيدان يسقي علي بعير له وكان جعفيا صحيح النسب قال ---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------وقد كان المتنبي لما خرج الي كلب	236	390	3720328246871776696	1382997100903608633	502	1283	48.558067321777344	104	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
979	1	1474	480	-8020384904724402078	3502446369339975454	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed.ms1389	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms2028	459	هشا----م ف---قال لقد رايت ما صنع اهل العراق بابيك واخيك وانت تريد ان تسير اليهم وهم عبيد الدنيا فيقاتلك من قد وعدك ان ينصرك ويخذلك من انت احب اليه ممن ينصره فاذكر- الله في نفسك فقال جزاك الله يا ابن عم خيرا فقد اجتهدت رايك ومهما يقض الله من امر يكن فقال ابو بكر انا لله عند الله نحتسب ابا عبد الله وكتب عبد الله بن جعفر بن ابي طالب اليه كتابا يحذره اهل الكوفة ويناشده --الله ان لا يشخص اليهم فكتب اليه الحسين اني رايت رءيا ورايت فيها النبي صلي الله عليه وسلم وامرني بامر انا ماض له ولست بمخبر بها احدا حتي	ولا يتهم فقل قال -قد رايت ما صنع اهل العراق بابيك واخيك وانت تريد ان تسير اليهم وهم عبيد الدنيا فيقاتلك من قد وعدك ان ينصرك ويخذلك من انت احب اليه ممن ينصره فاذكرك الله في نفسك فقال جزاك الله يا -بن عم خيرا فقد اجتهدت----- ومهما يقض الله من امر يكن فقال ابو بكر انا لله عند الله نحتسب ابا عبد الله وكتب عبد الله بن جعفر بن ابي طالب اليه كتابا يحذره اهل الكوفة ويناشده و الله ان--- يشخص اليهم فكتب اليه الحسين اني رايت رءيا ورايت فيها رسول الله ---------------وامرني بامر انا ماض له ولست بمخبر بها احد- حتي	1389	2028	6829663021529072226	38866647858687685	362	505	90.8910903930664	90	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
74	9	594	690	-8020384904724402078	3502446369339975454	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed.ms0412	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms0682	300	م--ي المعروف -با---بن الرومي-ة ولد في المحرم -سن---ة ا-ح-دي -----و--ستين وخمسماءة باشبيلية وسمع من ابي عبد الله محمد بن سعيد بن زرقون وابي بكر محمد بن عبد الله بن يحيي بن الجد و-غي-رهما وخرج من ----بلده -في- طل---ب -ا--لعلم وسم----اع-- -------الحدي-ث فدخل م-صر-- وحدث -بها وجال في- -ا--لحرمي-ن ----وبغد--اد- --والموصل و----بلاد --ا-لشام- وسمع -م----ن -غي----ر- واحد تضمنهم فهرسته الذي جمعه لنفسه و----هو حا-----فل ثم-- عا---د ال----ي بل--اده و-----ما-ت با-شب-يلية ----غرة ربيع ال-اخر س--ن-ة سبع وثل--اثي----------ن و----ستماءة و-كان -فقيها ظاهريا علي راي -الفقيه الح-اف---ظ ابي محمد علي ---بن ا-ح-مد ----ب-ن -سعيد بن- حزم -ولذلك قي--ل- فيه -الحزمي بفتح الحاء المهملة وسكون الزاي -----ال-	مفرح ال-اموي الاندلسي الاشبيلي العشاب الزهري النباتي الحزمي المعروف بابن الروم-ية باشبيلية -سمع من ابي عبد الله محمد بن سعيد بن زرقون وابي بكر محمد بن عبد الله بن يحيي بن الجد وابي محمد احمد بن جمهور بن سعيد القيسي وابي بكر محمد بن علي بن خلف التجيبي وغيرهم ورحل وسمع ببغداد من غير واحد ولقيته بمصر بعد عوده من الرحله وحدث بمصر احاديث من حفظه ثم توجه الي الغرب ولم يتفق لي السماع منه وجمع مجاميع والعشاب بالعين المهملة والشين المعجمة المشددة وبعد الالف باء بواحدة والزهري بفتح الزاي وسكون الهاء والنباتي بفتح النون وبعدها باء بواحدة مفتوحة وبعد الالف تاء ثال---ث الحروف وكل ذلك نسبة الي معرفة الحشيش والنبات ويقال انه كان مهاجرا في ذلك جدا والحزمي بفتح الحاء المهملة وسكون الزاي نسبة الي	412	682	-2654993277501696262	-1229355422424184767	210	687	43.668121337890625	25	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
1166	453	1503	898	-8020384904724402078	3502446369339975454	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed.ms0718	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms2278	194	--لي-ت -ا--لب---لاد با--هلها تتصدع وكان اشهب مر----ي--ضا فقلت ما اخوفني -ا-ن ي-موت ---ا-شهب ---فم--ات --من مرضه- ذل-ك- وكان---ت وفاة اشه-ب --بعد وفاة الشا------فعي بشهر -وقي---ل--- بثمانية عشر يو--ما ---في -شع-با--ن او- سل-خ رجب- --سنة ا----رب------ع و--ما-ءتي-ن و-دفن بالقر-ا--فة --بجوا-ر قبر -ا-----بن --ال--قاسم ---رح-مهما ال-ل----ه اصبغ ب-ن -عبد العزيز ال--ام-و-ي ا اصبغ -بن عبد العزيز بن مروان بن الحكم بن ابي العاص بن امية بن عبد شمس بن عبد مناف	وعليها صاعد بن عبيد فاحتبسهم -عنده وكتب ا-لي مروان يخبره فكتب مروان الي صاعد يامره بالاحسان اليهم وان يولي عليهم الحكم بن نميلة فلما انهزم مروان و عن الزاب كتب الي الخراسانية الذين ب-عان-ة -ان يوافوه بمنبج ففعلوا وقدموا عليه منبج ومعهم الحكم بن نميلة واليا عليهم ومضوا مع مروان بن محمد الي مصر والحكم بن نميلة معهم ظ الحكم بن الوليد بن يزيد بسم الله الرحمن الرحيم وبه توفيقي ابن عبد ال-ملك بن مروان بن الحكم بن ابي العاص بن امية بن عبد شمس بن عبد مناف	718	2278	-1522777057381822896	4934441951825616633	130	451	43.01552200317383	16	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
886	1	1304	577	-8020384904724402078	3502446369339975454	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed.ms2500	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms0963	248	بن جعفر -بن مكي ب-ن ع--لي -بن الحس-ن بن طاهر بن عبد الواحد- بن طاهر --بن- -القا-----سم بن طا-هر ا----بن ا-حمد بن اسماعيل بن صالح بن علي بن عبد الله بن العباس بن عبد المطلب الهاشمي العب----اسي ال--فقي-----ه -الشافعي- --ا---لمصري ا-----لعدل الرضا--- ------م--وقع الح-------كم-- -لابن عين ا--لدولة سمع كثيرا من- -ابي ----ا------------لحسن بن ----المغيرة وحدث تاج الدين ال-بنجديهي- شارح المقامات ب محمد --ب-ن- عبد -الرحمن بن محمد بن ------ا-بي -ال---حسن مسعو------د -بن ا-حم---د- ---بن ا--لحسي-ن ---بن ---مح--مد ابو عبد الله -------واب----و --سعيد- --تا-----ج -ال---دين- ابن ابي ال-س-	بن زياد ابو يعقوب العقيلي مات بطرسوس سنة اربعين وماءتين حدث عن -ابن عيينة والشافعي روي عنه احمد الدورقي اسحاق بن ابراهيم بن صالح بن علي بن عبد الله بن العباس بن عبد المطلب الهاشمي من بني صالح الساكنين بحلب والناشءين بها وبنواحيها وقد تقدم ذكر ابيه ابراهيم وولي اسحاق هذا دمشق نيابة ع-ن ابيه وكان من اعيان بني صالح وفصحاءهم روي عنه احمد بن ابي الحواري وقد- ذكرنا -ان ولد ابراهيم بعده انتقلوا الي حلب اخبرنا ابو حفص عمر بن محمد بن طبرزد اذنا قال اخبرنا ابو القاسم ابن السمرقندي اجازة ان لم يكن سماعا قال حدثنا ابو عبد الله محمد بن ابي نصر الحميدي لفظا بدمشق قال اخبرنا ابو علي الحسن	2500	963	2122130958430928594	6896455042014089266	174	580	42.75862121582031	22	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
196	1318	341	1492	-8020384904724402078	3502446369339975454	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed.ms2998	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms0248	112	ب-- الصلاة -محمد -بن ----هارون بن محمد بن اسحاق بن موسي بن عيسي بن موسي بن محمد بن علي بن عبد الله بن عباس--- اب---و عبد -ال--له ال-عب--اسي -سمع عن ا--بيه وم-حم-د --بن اسما--	بني العباس تاليف ابي موسي هرون بن محمد بن اسحاق بن موسي بن عيسي بن موسي بن محمد بن علي بن عبد الله بن عباس ان ابراهيم بن صالح بن علي بن عبد الله بن العباس لما مات وكان اولاده	2998	248	1637506061706553590	7322087678645432692	80	174	64.36781311035156	18	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
493	10	1636	1439	-8020384904724402078	3502446369339975454	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed.ms1369	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms1973	398	-ديات و-م-ما- حاكه -داود لب-ده ---يرد ال-ر-مح -ا-----زرق -في --احم----رار- --كناظر ----ازرق خضبته- رمده وهو --ال-ب--------يت -الذي ل-م-- يدن-س ذكره -ولم يملك -ا-مره ومن تجتمع النحل ---مع -ا--ختلا----فها- علي-- ---قبول-ه وتطل--ع الاع--ين-- ---و---القلوب -ال-ي برو-ز نجله -وسليل-ه -سعي-ه -بين امر-اء العرب و-امراء الاتراك ثم ان-ه كوتب من ال----موصل بال-سير ---اليه-ا- -----و---عرض -علي---ه صا----حب--ها--- معتمد -الدو---لة ا-بو-- -المنيع ----قرو-اش --بن المقلد وزارته -----بعد -موت الكافي وزيره فسار عن ميافارقين وديار بكر علي انه يتصفح العمال ويعتبر احوال الاعمال حتي قرب من الموصل فاسري في الليل وصبح الموصل فاجتمع بصاحبها وقلده وزارته وبعثه في الرسالة ب الي بغداد ليتوسط بين السلطان مشرف الدولة ابي علي وبين معتمد الدولة ابي المنيع قرواش فاجتمع برءساء الاتراك والديلم واستمالهم الي نفسه ليلي الوزارة وراسل الاثير ابا المسك عنبر واستماله فلما قبض مشرف الملك علي مءيدالملك سيد الوزراء ابي علي الحسين بن الحسن الرخجي في رمضان سنة اربع عشرة واربعماءة كوتب ابو القاسم ابن المغربي بالورود فورد الي بغداد وتقلد وزارة مشرف الدولة في رمضان المذكور -------------------------------------------------------------------------------------------------------بغير خلع ولا لقب ولا مفارقة للدراعة فطعن -عليه- -بدار --الخ---لافة -في مذهبه و-انكر اسمه -ا-لمغرب-ي ا----لذي عرف به -وذم لخاصة المل-ك ال-سعيد ----مشرف -ال-دو-لة وانكر- عليه ---كو---نه رد -ا--مور وزارته اليه مع ما --يظن ---به من اعتقا-د -المصري --و---التدين -به- -----وكا-ن ذل--ك عند تجديد البي----عة --عل-ي الاو-ل	شدي-د وامتناع كثير وكانت لبسته اذ ذاك المرقعة والصوف ولم تمض الا مدة يسيرة حتي غير ذلك اللباس وظهر امره بعد الالتباس وانكشفت حال-ه لجميع الناس وجرت حاله -علي ما قال وقد ابتاع غلاما تركيا كان يهواه قبل ان يبيعه منه مولاه تبدل من مرقعة ونسك بانواع الممسك والشفوف و وعن له غزال ليس يحوي هواه ولا رضاه بلبس صوف فعاد اشد ما كان انتهاكا كذاك الدهر مختلف الصروف فاقام هناك مدة طويلة في اعلي حال واجل رتبة واعظم منزلة ثم كوتب من الموصل بالمسير اليها وعرض عليه صاحبها وزارته وذلك بعد وفاة الكافي وزيره فسار عن ميافارقين وديار بكر علي سبيل اعتبار الاعمال وتصفح العمال وتمادي به السفر الي ان قرب من الموصل ثم اسري في الليل فصبح الموصل واجتمع بصاحبها وقلده وزارته وتردد في الدخول الي الحضرة ووساطة ما بين السلطان وبين معتمد الدولة واجتمع --------------------برءساء الاتراك والديلم واستمالهم وكان الملك ببغداد اذ ذاك ابو علي بن سلطان الدولة ابي شجاع بن بهاء الدولة ابي نصر بن عضد الدولة ابي شجاع بن ركن الدولة ابي علي وشرع له ابو منصور قردوست في الوزارة شروعا لم يتم في حياته وعدل ابو القاسم بعد وفاته الي مراسلة الامير ابي المسك عنبر واستمالته واعتنق السفارة بينه وبين ابو الحسين بن وصيف فلما قبض علي مءيد الملك كوتب ابو القاسم بالورود فورد وتقلد الوزارة بغير خلع ولا لقب ولا مفارقة للدراعة وذلك في شهر رمضان سنة خمس عشرة واربعماءة وكان -عالما فاضلا وبليغا مترسلا ومفننا في كثير من العلوم الدينية والادبية والنجومية ومشارا اليه في قوة الذكاء والفطنة و-سرعة ال-خاطر والبديهة واقام في الوزارة بالحضرة شهورا اوحش ظ فيها الامير ابا المسك من الوافي ا-بي مقاتل ارسلان الطويل	1369	1973	2200086613921784790	2227893515156813220	281	1456	27.33516502380371	20	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
206	722	916	1520	-8020384904724402078	3502446369339975454	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed.ms0508	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms0874	671	ابو --بكر- محمد بن يحيي الصولي ------عن ابي الحارث --ا---لن-وفل---ي قال كنت ابغض القاسم بن عبيد الله لمكروه نالني منه فلما مات ابنه الحسن قلت علي لسان ابن بسام مخلع قل لابي القاسم المرجي قابلك الدهر بالعجاءب مات لك ابن وكان زينا وعاش ذو الشين والمعايب حياة هذا كموت هذا فليس تخلو من المصاءب --قال-------- الصولي وانما اخذه من قول احمد بن يوسف الكاتب لبعض اخوانه من الكتاب وقد ماتت له ببغاء وكان له اخ يضعف فكتب اليه الخفيف انت تبقي ونحن طرا فداك- احسن الله ذو الجلال عزاكا فلقد جل خطب دهر اتانا بمقادير اتلفت ببغاكا عجبا للمنون كيف اتتها وتخطت عبد الحميد اخاكا كان عبد الحميد اصلح للمو ت من الببغا واولي بذاكا شملتنا المصيبتان جميعا فقدنا هذه ورءية ذاكا ق-----------ا---ل- وانما اخذه احمد بن يوسف -------من قول اب-------------------------------ي--------------------- نواس لما مات الرشيد وقام الامين يعزي الفضل بن	ابو الحارث النوفلي -قال الصولي وقد رايت ابا الحارث هذا وكان رجل صدق قال كنت ابغض القاسم بن عبيد الله لمكروه نالني منه فلما مات اخوه الحسن قلت علي لسان ابن بسام -----قل لابي القاسم المرجي قابلك الدهر بالعجاءب مات لك ابن وكان زينا وعاش ذو الشين والمعاءب حياة هذا بموت هذا فليس نخلو من المصاءب و قال ابو بكر الصولي وانما اخذه من قول احمد بن يوسف الكاتب لبعض اخوانه من الكتاب وقد ماتت له ببغاء وكان له اخ يضعف فكتب اليه------- انت تبقي ونحن طرا فداكا احسن الله ذو الجلال عزاكا فلقد جل خطب دهر اتانا بمقادير اتلفت ببغاكا عجبا للمنون كيف اتتها وتخطت عبد الحميد اخاكا كان عبد الحميد اصلح للمو-ت من -لببغا واولي بذاكا شملتنا المصيبتان جميعا فقدنا هذه ورءية ذاكا قال ابو بكر الصولي وانما اخذه احمد بن يوسف الكاتب من قول ابي نواس في التسوية وزاد في المعني ارادة وكراهة قال ابو نواس لما مات الرشيد وقام الامين يعزي الفضل بن	508	874	-2195703027346635916	5763622042415714412	535	813	82.53382873535156	121	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
800	834	1073	1196	-8020384904724402078	3502446369339975454	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed.ms1479	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms3119	179	-بن ا---لع----اص نعشه -----حوي -بن حوي -----بن -معا-ذ -----ا حوي بن --حوي بن -معاذ -بن -عبد --الله بن -قيس -بن عبد هلال بن العلمس بن -مدلج بن --ميزن -----بن ضتة بن عبد بن كبير بن عذرة بن سعد بن زيد بن ليث بن سود بن اسلم بن الحاف بن قضاعة ا---بو ال-عذري --من- -اهل -و-ادي القر-ي -ترق-ت -حال-------ه الي- -ا----ن -ولي ال-خر--اج ب------مصر خلا---فة -----لعبي---د الله	ابن اخيه عن وفاة -عمه فقال مات قبل موت السلطان الظاهر بسنتين زمل بن عمرور بن العتر ابن خشاف وقيل خشاف وقيل حشاف بن خديج بن واثل-ة بن حارثة بن هند بن حزام بن ضنة بن عبد بن كثير بن عذرة بن سعد بن زيد بن ليث بن سود بن اسلم بن الحاف بن قضامة العذري الحزامي الضني وقيل هو زمل بن ربيعة وقيل زميل بن عمرو وقيل زامل بن عمرو العذري من بني هند بن حزام وفد علي النبي صلي الله	1479	3119	-917900947959766619	4101643122196696483	117	364	49.17582321166992	24	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
1	1388	123	1526	-8020384904724402078	3502446369339975454	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed.ms0260	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms0491	106	غرم معاوية عليها الدراهم فقلت له انت شيخ سوء لا تجاورني فقال ولا لي في جوارك حظ وخرج وقال ---اب-----و ال---قاسم عبد--- الله ب-ن محم-د- -بن ا	غرم معاوية عليها الدراهم فقلت له انت شيخ سوء لا تجاورني فقال ولا لي في جوارك حظ وخرج -قال علي بن محمد المادراءي وحدثني اهل- بيت المقدس قالوا	260	491	-3830975542198491458	-2632103817214973363	81	140	75.71428680419922	19	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
0	594	534	1244	-8020384904724402078	3502446369339975454	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed.ms0508	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms0876	355	-- بد فاعله وان عظم المولي وجلت فواضله الم ترنا نهدي الي الله ما له وان كان عنه ذا غني فهو قابله ولو كان يهدي للمليك بقدره لقصر فضل المال عنه وساءله ولكننا نهدي الي من نجله وان لم يكن في وسعنا ما يشاكله وذكر ابو -ب----كر محمد بن -يحيي الصولي--- ---عن --ابي الحارث النوفلي -قال كن----ت ابغض القاسم-- -بن عبي-----د ---ال-له -لم-كروه ---نال-ني منه ف---ل--ما مات ابنه ال-ح---سن قل-ت -علي -لسان- -ابن -بسام مخلع قل لا-بي القا-سم --ا---ل----مر--جي- قابلك ا-لدهر -ب--العجاءب ما-ت -لك ا----بن --وكا---ن زينا وعاش ذو الشين وال-م-عايب حيا-ة --هذا كموت هذا فل-يس تخلو من الم-صاءب---- -----قال الصولي --و-انم-----ا اخذه من ----قول احمد بن --ي-وس-ف ال----كاتب لبعض ا--	لا بد فاعله وان عظم المولي وجلت فضاءله الم ترنا نهدي الي الله ما-له وان كان عنه ذا غني فهو قابله ولو كان يهدي للمليك بقدره لقصر -عل البحر عنه وناهله ولكننا نهدي الي من نجله وان لم يكن في وسعنا ما يشاكله وذكر ابو عبد الله محمد بن عبدوس الجهشياري له في كتاب- الوزراء صد عني محمد بن سعيد احسن العالمين ثاني جيد ظ صد عني لغير جرم اليه ليس الا لحسنه في الصدود قال ومن- مليح قوله قلبي يحبك يا مني قلبي ويبغض من يحبك لاكون فردا في هواك فليت شعري كيف قلب-ك انبانا ابو الحسن بن ابي عبد الله بن ابي الحسن بن المقير عن ابي الفضل محمد بن ناصر قال اخبرنا ابو القاسم علي بن احمد البندار اذنا قال اخبرنا ابو احمد عبيد الله بن محمد بن احمد بن ابي مسلم المقرء اجازة عن ابي	508	876	-2195703027346635916	3876455355643263398	257	655	54.1984748840332	45	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
1042	439	1408	835	-8020384904724402078	3502446369339975454	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed.ms0246	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms0425	281	احمد بن الحسين بن علي بن محمد الشكران ابن عبد الله بن الحس-ن بن الحسن الافطس بن علي بن علي بن الحسين بن علي بن ابي طالب ابو القاسم الحسيني الانطاكي الشاعر ولد بمصر ثم انتقل الي نصيبين وصار الي انطاكية فسكنها وعرف لذلك بالانطاكي -----ووفد ع----ل--ي- سيف الدولة -ب----حلب -في سنة احدي وخمسين وثلاثماءة ----و-من شعره -الخفيف قدك عيني سءمت ذل ال-ضراعة -انا ما لي ---وضيع-ة -وب-ضاعة ا--نم--ا العز قدرة تملا-- -ا---	احمد بن الحسين بن علي بن محمد السكران ابن عبد الله بن الحسين بن الحسن الافطس بن علي بن علي بن الحسين بن علي بن ابي طالب ابو القاسم الحسيني الانطاكي الشاعر ولد بمصر ثم انتقل الي نصيبين ------ثم انطاكية فسكنها فعرف -----بالانطاكي لذلك ووفد علي الامير سيف الدولة ابي الحسن علي بن- عبد الله بن حمدان الي حلب وكان عنده بها في- سنة احدي وخمسين وثلاثماءة حين استولي نقفور علي حلب واسر الروم في تلك السنة امراته فاطمة	246	425	4012947316305848411	8417139516334301022	217	409	68.70415496826172	42	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
228	19	702	615	-8020384904724402078	3502446369339975454	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed.ms0244	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown.ms0407	268	المصي-صي -كان قد -بق-----ي م----ن -الشعر زا-وية دخله-----ا ا-لم-تنبي وله معنيان ما سب----ق-- اليهما قول---ه ا--لوا-ف---ر --رماني الدهر بالارزاء حتي فءادي في غشاء من نبال والاخر الكامل في جحفل ستر العيون غباره فكانما يبصرن بالاذ---ا---ن- ---و-قال ابو ا-ل--فتح--- ابن جني ---كنت ا--قرا- دي----------وان --ا--بي ال-طيب- عليه فقرات -قوله --في كافو-ر الطويل ا-غالب -فيك ا----ل-شوق والشوق اغلب واعجب من -ذا الهجر و-الوصل ا--عجب حتي- -بلغت ال-ي --قوله --الا --ليت -شعري هل اقول قصيدة --فلا ---اشتكي ف--يها و--لا -ات-عتب وبي ما -ي-ذو--د --الشعر عني ا-قله ولكن قلبي يا ابنة القوم -ق-ل--ب- --فقلت --يعز علي كيف --يك-	اشتهي ان اكون قد سبقته الي معنيين قالهما ما سبق اليهما ولا اعلم ان احدا اخبر عنهما قبله فقلت ما هما قال اما احدهما فقوله و رماني الدهر بالارزاء حتي فءادي في غشاء من نبال والاخر --قوله في جحفل ستر العيون غباره فكانما يبصرن بالاذان اخبرني ياقوت بن عبد الله الحموي قال حكي لي بعض الفضلاء في المذاكرة قال لما ورد المتنبي الي- شيراز مادحا لعضد الدولة كان يجتاز علي مجلس ابي علي وقد اجتمع ا-ليه اع--يان اهل العلم وكان زي المتنبي زيا عجيبا يلبس طرطورا طويلا وقباء ويعمل له عذبة طويلة تشبها بالاعراب فكان ابو علي يستثقله و-يكره زيه ويجد في نفسه نفورا منه وكان -اذا -ا-جتاز عليهم يقول ابو علي لتلاميذه اذا سلم عليكم	244	407	8869897683376986324	-7014879392102487958	188	606	44.224422454833984	18	0845Maqrizi.Muqaffa.Sham19Y0145334-ara1.completed	0660IbnCadim.BughyatTalab.Shamela0010798-ara1.mARkdown
