,Unnamed: 0.1,Unnamed: 0,uri,ms,origin,origin_prev_ms
2546,2,,0692IbnCabdZahir.RawdaBahiyya,999,0845Maqrizi.MusawwadatMawaciz.295,False
2551,7,,0692IbnCabdZahir.RawdaBahiyya,999,0845Maqrizi.MusawwadatMawaciz.292,True
70,70,70.0,0588IbnMamun.AkhbarMisr,1002,self,False
2470,2,,0588IbnMamun.AkhbarMisr,1002,0845Maqrizi.MusawwadatMawaciz.294,True
331,331,365.0,0692IbnCabdZahir.RawdaBahiyya,1002,self,False
2468,0,,0692IbnCabdZahir.RawdaBahiyya,1002,0845Maqrizi.MusawwadatMawaciz.295,False
71,71,71.0,0588IbnMamun.AkhbarMisr,1003,self,False
3273,0,,0588IbnMamun.AkhbarMisr,1003,0588IbnMamun.AkhbarMisr.63,False
3274,1,,0588IbnMamun.AkhbarMisr,1003,0692IbnCabdZahir.RawdaBahiyya.42,False
3275,2,,0588IbnMamun.AkhbarMisr,1003,0845Maqrizi.MusawwadatMawaciz.297,False
3276,3,,0588IbnMamun.AkhbarMisr,1003,0845Maqrizi.MusawwadatMawaciz.320,False
3277,4,,0588IbnMamun.AkhbarMisr,1003,0588IbnMamun.AkhbarMisr.62,True
3279,6,,0588IbnMamun.AkhbarMisr,1003,0845Maqrizi.MusawwadatMawaciz.319,True
332,332,366.0,0692IbnCabdZahir.RawdaBahiyya,1003,self,False
3278,5,,0692IbnCabdZahir.RawdaBahiyya,1003,0845Maqrizi.MusawwadatMawaciz.319,True
72,72,72.0,0588IbnMamun.AkhbarMisr,1004,self,False
2221,0,,0588IbnMamun.AkhbarMisr,1004,0588IbnMamun.AkhbarMisr.63,False
2222,1,,0588IbnMamun.AkhbarMisr,1004,0845Maqrizi.MusawwadatMawaciz.297,False
2223,2,,0588IbnMamun.AkhbarMisr,1004,0588IbnMamun.AkhbarMisr.62,True
2224,3,,0588IbnMamun.AkhbarMisr,1004,0588IbnMamun.AkhbarMisr.63,True
2226,5,,0588IbnMamun.AkhbarMisr,1004,0845Maqrizi.MusawwadatMawaciz.297,True
663,663,712.0,0617IbnTuwayr.NuzhatMuqlatayn,1004,self,False
2225,4,,0617IbnTuwayr.NuzhatMuqlatayn,1004,0617IbnTuwayr.NuzhatMuqlatayn.196,True
2227,6,,0617IbnTuwayr.NuzhatMuqlatayn,1004,0845Maqrizi.MusawwadatMawaciz.296,True
73,73,73.0,0588IbnMamun.AkhbarMisr,1013,self,False
3093,0,,0588IbnMamun.AkhbarMisr,1013,0588IbnMamun.AkhbarMisr.101,False
3095,2,,0588IbnMamun.AkhbarMisr,1013,0845Maqrizi.MusawwadatMawaciz.300,False
3097,4,,0588IbnMamun.AkhbarMisr,1013,0588IbnMamun.AkhbarMisr.100,True
672,672,721.0,0617IbnTuwayr.NuzhatMuqlatayn,1013,self,False
3096,3,,0617IbnTuwayr.NuzhatMuqlatayn,1013,0845Maqrizi.MusawwadatMawaciz.296,False
3098,5,,0617IbnTuwayr.NuzhatMuqlatayn,1013,0821Qalqashandi.SubhAcsha.1042,True
3094,1,,0692IbnCabdZahir.RawdaBahiyya,1013,0845Maqrizi.MusawwadatMawaciz.300,False
3099,6,,0692IbnCabdZahir.RawdaBahiyya,1013,0845Maqrizi.MusawwadatMawaciz.295,True
74,74,74.0,0588IbnMamun.AkhbarMisr,1014,self,False
3497,0,,0588IbnMamun.AkhbarMisr,1014,0588IbnMamun.AkhbarMisr.43,False
3498,1,,0588IbnMamun.AkhbarMisr,1014,0588IbnMamun.AkhbarMisr.101,False
3503,6,,0588IbnMamun.AkhbarMisr,1014,0845Maqrizi.MusawwadatMawaciz.300,False
3504,7,,0588IbnMamun.AkhbarMisr,1014,0588IbnMamun.AkhbarMisr.100,True
333,333,367.0,0692IbnCabdZahir.RawdaBahiyya,1014,self,False
3501,4,,0692IbnCabdZahir.RawdaBahiyya,1014,0845Maqrizi.MusawwadatMawaciz.300,False
3505,8,,0692IbnCabdZahir.RawdaBahiyya,1014,0845Maqrizi.MusawwadatMawaciz.227,True
750,750,799.0,0387IbnZulaq,1014,self,False
3499,2,,0387IbnZulaq,1014,0677IbnMuyassar.AkhbarMisr.90,False
3500,3,,0387IbnZulaq,1014,0845Maqrizi.ItticazHunafa.79,False
3502,5,,0387IbnZulaq,1014,0845Maqrizi.MusawwadatMawaciz.228,False
75,75,75.0,0588IbnMamun.AkhbarMisr,1016,self,False
2714,0,,0588IbnMamun.AkhbarMisr,1016,0588IbnMamun.AkhbarMisr.27,False
2715,1,,0588IbnMamun.AkhbarMisr,1016,0588IbnMamun.AkhbarMisr.28,False
2716,2,,0588IbnMamun.AkhbarMisr,1016,0588IbnMamun.AkhbarMisr.29,False
2717,3,,0588IbnMamun.AkhbarMisr,1016,0845Maqrizi.Muqaffa.2752,False
2719,5,,0588IbnMamun.AkhbarMisr,1016,0845Maqrizi.MusawwadatMawaciz.222,False
2720,6,,0588IbnMamun.AkhbarMisr,1016,0845Maqrizi.MusawwadatMawaciz.229,False
2721,7,,0588IbnMamun.AkhbarMisr,1016,0845Maqrizi.MusawwadatMawaciz.230,False
2722,8,,0588IbnMamun.AkhbarMisr,1016,0845Maqrizi.MusawwadatMawaciz.251,False
2723,9,,0588IbnMamun.AkhbarMisr,1016,0845Maqrizi.MusawwadatMawaciz.252,False
2724,10,,0588IbnMamun.AkhbarMisr,1016,0588IbnMamun.AkhbarMisr.26,True
2725,11,,0588IbnMamun.AkhbarMisr,1016,0588IbnMamun.AkhbarMisr.27,True
2726,12,,0588IbnMamun.AkhbarMisr,1016,0588IbnMamun.AkhbarMisr.28,True
2727,13,,0588IbnMamun.AkhbarMisr,1016,0845Maqrizi.Muqaffa.2751,True
2729,15,,0588IbnMamun.AkhbarMisr,1016,0845Maqrizi.MusawwadatMawaciz.229,True
2730,16,,0588IbnMamun.AkhbarMisr,1016,0845Maqrizi.MusawwadatMawaciz.251,True
76,76,76.0,0588IbnMamun.AkhbarMisr,1017,self,False
2692,0,,0588IbnMamun.AkhbarMisr,1017,0588IbnMamun.AkhbarMisr.89,False
2693,1,,0588IbnMamun.AkhbarMisr,1017,0845Maqrizi.MusawwadatMawaciz.254,False
2694,2,,0588IbnMamun.AkhbarMisr,1017,0845Maqrizi.MusawwadatMawaciz.254,True
77,77,77.0,0588IbnMamun.AkhbarMisr,1018,self,False
2760,0,,0588IbnMamun.AkhbarMisr,1018,0588IbnMamun.AkhbarMisr.91,False
2761,1,,0588IbnMamun.AkhbarMisr,1018,0588IbnMamun.AkhbarMisr.89,True
78,78,78.0,0588IbnMamun.AkhbarMisr,1019,self,False
4017,0,,0588IbnMamun.AkhbarMisr,1019,0588IbnMamun.AkhbarMisr.91,False
4018,1,,0588IbnMamun.AkhbarMisr,1019,0845Maqrizi.MusawwadatMawaciz.265,False
4019,2,,0588IbnMamun.AkhbarMisr,1019,0588IbnMamun.AkhbarMisr.91,True
4020,3,,0588IbnMamun.AkhbarMisr,1019,0845Maqrizi.MusawwadatMawaciz.265,True
79,79,79.0,0588IbnMamun.AkhbarMisr,1020,self,False
2888,0,,0588IbnMamun.AkhbarMisr,1020,0845Maqrizi.MusawwadatMawaciz.230,False
2889,1,,0588IbnMamun.AkhbarMisr,1020,0588IbnMamun.AkhbarMisr.91,True
2890,2,,0588IbnMamun.AkhbarMisr,1020,0845Maqrizi.MusawwadatMawaciz.229,True
2891,3,,0588IbnMamun.AkhbarMisr,1020,0845Maqrizi.MusawwadatMawaciz.265,True
80,80,80.0,0588IbnMamun.AkhbarMisr,1021,self,False
1936,0,,0588IbnMamun.AkhbarMisr,1021,0845Maqrizi.MusawwadatMawaciz.230,True
82,82,82.0,0588IbnMamun.AkhbarMisr,1023,self,False
888,0,,0588IbnMamun.AkhbarMisr,1023,0588IbnMamun.AkhbarMisr.96,False
83,83,83.0,0588IbnMamun.AkhbarMisr,1030,self,False
2052,0,,0588IbnMamun.AkhbarMisr,1030,0588IbnMamun.AkhbarMisr.46,False
334,334,368.0,0692IbnCabdZahir.RawdaBahiyya,1030,self,False
2053,1,,0692IbnCabdZahir.RawdaBahiyya,1030,0845Maqrizi.MusawwadatMawaciz.224,False
84,84,84.0,0588IbnMamun.AkhbarMisr,1032,self,False
1434,0,,0588IbnMamun.AkhbarMisr,1032,0588IbnMamun.AkhbarMisr.48,False
1435,1,,0588IbnMamun.AkhbarMisr,1032,0845Maqrizi.MusawwadatMawaciz.320,False
1436,2,,0588IbnMamun.AkhbarMisr,1032,0588IbnMamun.AkhbarMisr.48,True
1438,4,,0588IbnMamun.AkhbarMisr,1032,0845Maqrizi.MusawwadatMawaciz.319,True
1439,5,,0588IbnMamun.AkhbarMisr,1032,0845Maqrizi.MusawwadatMawaciz.320,True
85,85,85.0,0588IbnMamun.AkhbarMisr,1033,self,False
1372,0,,0588IbnMamun.AkhbarMisr,1033,0588IbnMamun.AkhbarMisr.48,True
1373,1,,0588IbnMamun.AkhbarMisr,1033,0845Maqrizi.MusawwadatMawaciz.320,True
86,86,86.0,0588IbnMamun.AkhbarMisr,1034,self,False
2752,0,,0588IbnMamun.AkhbarMisr,1034,0588IbnMamun.AkhbarMisr.51,False
87,87,87.0,0588IbnMamun.AkhbarMisr,1035,self,False
3152,0,,0588IbnMamun.AkhbarMisr,1035,0588IbnMamun.AkhbarMisr.51,False
3153,1,,0588IbnMamun.AkhbarMisr,1035,0692IbnCabdZahir.RawdaBahiyya.42,False
3155,3,,0588IbnMamun.AkhbarMisr,1035,0845Maqrizi.MusawwadatMawaciz.319,False
3156,4,,0588IbnMamun.AkhbarMisr,1035,0845Maqrizi.MusawwadatMawaciz.320,False
3158,6,,0588IbnMamun.AkhbarMisr,1035,0845Maqrizi.MusawwadatMawaciz.319,True
335,335,369.0,0692IbnCabdZahir.RawdaBahiyya,1035,self,False
3154,2,,0692IbnCabdZahir.RawdaBahiyya,1035,0845Maqrizi.MusawwadatMawaciz.319,False
3157,5,,0692IbnCabdZahir.RawdaBahiyya,1035,0845Maqrizi.MusawwadatMawaciz.319,True
88,88,88.0,0588IbnMamun.AkhbarMisr,1041,self,False
1726,0,,0588IbnMamun.AkhbarMisr,1041,0588IbnMamun.AkhbarMisr.74,False
89,89,89.0,0588IbnMamun.AkhbarMisr,1045,self,False
1387,0,,0588IbnMamun.AkhbarMisr,1045,0588IbnMamun.AkhbarMisr.101,False
1389,2,,0588IbnMamun.AkhbarMisr,1045,0588IbnMamun.AkhbarMisr.100,True
681,681,730.0,0617IbnTuwayr.NuzhatMuqlatayn,1045,self,False
1388,1,,0617IbnTuwayr.NuzhatMuqlatayn,1045,0617IbnTuwayr.NuzhatMuqlatayn.191,False
90,90,90.0,0588IbnMamun.AkhbarMisr,1047,self,False
4024,0,,0588IbnMamun.AkhbarMisr,1047,0588IbnMamun.AkhbarMisr.39,False
4025,1,,0588IbnMamun.AkhbarMisr,1047,0588IbnMamun.AkhbarMisr.40,False
4026,2,,0588IbnMamun.AkhbarMisr,1047,0588IbnMamun.AkhbarMisr.68,False
4027,3,,0588IbnMamun.AkhbarMisr,1047,0588IbnMamun.AkhbarMisr.38,True
4028,4,,0588IbnMamun.AkhbarMisr,1047,0588IbnMamun.AkhbarMisr.39,True
4029,5,,0588IbnMamun.AkhbarMisr,1047,0588IbnMamun.AkhbarMisr.67,True
91,91,91.0,0588IbnMamun.AkhbarMisr,1048,self,False
977,0,,0588IbnMamun.AkhbarMisr,1048,0588IbnMamun.AkhbarMisr.68,False
978,1,,0588IbnMamun.AkhbarMisr,1048,0588IbnMamun.AkhbarMisr.70,False
979,2,,0588IbnMamun.AkhbarMisr,1048,0588IbnMamun.AkhbarMisr.74,False
980,3,,0588IbnMamun.AkhbarMisr,1048,0588IbnMamun.AkhbarMisr.110,False
981,4,,0588IbnMamun.AkhbarMisr,1048,0588IbnMamun.AkhbarMisr.67,True
982,5,,0588IbnMamun.AkhbarMisr,1048,0588IbnMamun.AkhbarMisr.68,True
92,92,92.0,0588IbnMamun.AkhbarMisr,1051,self,False
1635,0,,0588IbnMamun.AkhbarMisr,1051,0588IbnMamun.AkhbarMisr.105,False
1639,4,,0588IbnMamun.AkhbarMisr,1051,0845Maqrizi.MusawwadatMawaciz.303,True
93,93,93.0,0588IbnMamun.AkhbarMisr,1052,self,False
1449,0,,0588IbnMamun.AkhbarMisr,1052,0588IbnMamun.AkhbarMisr.62,False
1450,1,,0588IbnMamun.AkhbarMisr,1052,0588IbnMamun.AkhbarMisr.106,False
1451,2,,0588IbnMamun.AkhbarMisr,1052,0588IbnMamun.AkhbarMisr.61,True
1452,3,,0588IbnMamun.AkhbarMisr,1052,0588IbnMamun.AkhbarMisr.105,True
94,94,94.0,0588IbnMamun.AkhbarMisr,1054,self,False
1204,0,,0588IbnMamun.AkhbarMisr,1054,0588IbnMamun.AkhbarMisr.75,False
1205,1,,0588IbnMamun.AkhbarMisr,1054,0588IbnMamun.AkhbarMisr.107,False
1207,3,,0588IbnMamun.AkhbarMisr,1054,0845Maqrizi.MusawwadatMawaciz.308,False
1209,5,,0588IbnMamun.AkhbarMisr,1054,0588IbnMamun.AkhbarMisr.74,True
1210,6,,0588IbnMamun.AkhbarMisr,1054,0588IbnMamun.AkhbarMisr.106,True
1212,8,,0588IbnMamun.AkhbarMisr,1054,0845Maqrizi.MusawwadatMawaciz.303,True
95,95,95.0,0588IbnMamun.AkhbarMisr,1056,self,False
1782,0,,0588IbnMamun.AkhbarMisr,1056,0588IbnMamun.AkhbarMisr.107,False
1784,2,,0588IbnMamun.AkhbarMisr,1056,0845Maqrizi.MusawwadatMawaciz.311,False
1785,3,,0588IbnMamun.AkhbarMisr,1056,0588IbnMamun.AkhbarMisr.106,True
1788,6,,0588IbnMamun.AkhbarMisr,1056,0845Maqrizi.MusawwadatMawaciz.303,True
340,340,374.0,0692IbnCabdZahir.RawdaBahiyya,1056,self,False
1783,1,,0692IbnCabdZahir.RawdaBahiyya,1056,0845Maqrizi.MusawwadatMawaciz.310,False
1786,4,,0692IbnCabdZahir.RawdaBahiyya,1056,0692IbnCabdZahir.RawdaBahiyya.96,True
1787,5,,0692IbnCabdZahir.RawdaBahiyya,1056,0845Maqrizi.MusawwadatMawaciz.310,True
96,96,96.0,0588IbnMamun.AkhbarMisr,1057,self,False
1400,0,,0588IbnMamun.AkhbarMisr,1057,0588IbnMamun.AkhbarMisr.61,False
1402,2,,0588IbnMamun.AkhbarMisr,1057,0588IbnMamun.AkhbarMisr.60,True
751,751,800.0,0387IbnZulaq,1057,self,False
1401,1,,0387IbnZulaq,1057,0677IbnMuyassar.AkhbarMisr.91,False
1403,3,,0387IbnZulaq,1057,0677IbnMuyassar.AkhbarMisr.90,True
97,97,97.0,0588IbnMamun.AkhbarMisr,1077,self,False
2506,0,,0588IbnMamun.AkhbarMisr,1077,0588IbnMamun.AkhbarMisr.74,False
2511,5,,0588IbnMamun.AkhbarMisr,1077,0845Maqrizi.MusawwadatMawaciz.338,False
341,341,375.0,0692IbnCabdZahir.RawdaBahiyya,1077,self,False
2509,3,,0692IbnCabdZahir.RawdaBahiyya,1077,0821Qalqashandi.SubhAcsha.934,False
2510,4,,0692IbnCabdZahir.RawdaBahiyya,1077,0845Maqrizi.MusawwadatMawaciz.324,False
2512,6,,0692IbnCabdZahir.RawdaBahiyya,1077,0821Qalqashandi.SubhAcsha.933,True
2507,1,,0454Qudaci,1077,0692IbnCabdZahir.RawdaBahiyya.105,False
2508,2,,0454Qudaci,1077,0821Qalqashandi.SubhAcsha.934,False
98,98,98.0,0588IbnMamun.AkhbarMisr,1078,self,False
2464,0,,0588IbnMamun.AkhbarMisr,1078,0588IbnMamun.AkhbarMisr.74,False
2465,1,,0588IbnMamun.AkhbarMisr,1078,0617IbnTuwayr.NuzhatMuqlatayn.158,False
2466,2,,0588IbnMamun.AkhbarMisr,1078,0845Maqrizi.MusawwadatMawaciz.338,False
2467,3,,0588IbnMamun.AkhbarMisr,1078,0617IbnTuwayr.NuzhatMuqlatayn.158,True
99,99,99.0,0588IbnMamun.AkhbarMisr,1079,self,False
1478,0,,0588IbnMamun.AkhbarMisr,1079,0845Maqrizi.MusawwadatMawaciz.325,False
1480,2,,0588IbnMamun.AkhbarMisr,1079,0588IbnMamun.AkhbarMisr.102,True
1482,4,,0588IbnMamun.AkhbarMisr,1079,0845Maqrizi.MusawwadatMawaciz.325,True
100,100,100.0,0588IbnMamun.AkhbarMisr,1080,self,False
3826,0,,0588IbnMamun.AkhbarMisr,1080,0588IbnMamun.AkhbarMisr.102,True
3827,1,,0588IbnMamun.AkhbarMisr,1080,0845Maqrizi.MusawwadatMawaciz.325,True
101,101,101.0,0588IbnMamun.AkhbarMisr,1081,self,False
3586,0,,0588IbnMamun.AkhbarMisr,1081,0588IbnMamun.AkhbarMisr.65,False
3587,1,,0588IbnMamun.AkhbarMisr,1081,0845Maqrizi.MusawwadatMawaciz.336,False
3588,2,,0588IbnMamun.AkhbarMisr,1081,0845Maqrizi.MusawwadatMawaciz.336,True
102,102,102.0,0588IbnMamun.AkhbarMisr,1082,self,False
3361,0,,0588IbnMamun.AkhbarMisr,1082,0845Maqrizi.MusawwadatMawaciz.338,False
3362,1,,0588IbnMamun.AkhbarMisr,1082,0588IbnMamun.AkhbarMisr.65,True
3363,2,,0588IbnMamun.AkhbarMisr,1082,0845Maqrizi.MusawwadatMawaciz.336,True
103,103,103.0,0588IbnMamun.AkhbarMisr,1083,self,False
1534,0,,0588IbnMamun.AkhbarMisr,1083,0588IbnMamun.AkhbarMisr.107,False
1535,1,,0588IbnMamun.AkhbarMisr,1083,0588IbnMamun.AkhbarMisr.106,True
104,104,104.0,0588IbnMamun.AkhbarMisr,1085,self,False
1366,0,,0588IbnMamun.AkhbarMisr,1085,0588IbnMamun.AkhbarMisr.108,False
1367,1,,0588IbnMamun.AkhbarMisr,1085,0588IbnMamun.AkhbarMisr.107,True
105,105,105.0,0588IbnMamun.AkhbarMisr,1086,self,False
3201,0,,0588IbnMamun.AkhbarMisr,1086,0588IbnMamun.AkhbarMisr.108,False
3203,2,,0588IbnMamun.AkhbarMisr,1086,0588IbnMamun.AkhbarMisr.107,True
699,699,748.0,0617IbnTuwayr.NuzhatMuqlatayn,1086,self,False
3202,1,,0617IbnTuwayr.NuzhatMuqlatayn,1086,0821Qalqashandi.SubhAcsha.1054,False
106,106,106.0,0588IbnMamun.AkhbarMisr,1094,self,False
1453,0,,0588IbnMamun.AkhbarMisr,1094,0588IbnMamun.AkhbarMisr.15,False
107,107,107.0,0588IbnMamun.AkhbarMisr,1095,self,False
2615,0,,0588IbnMamun.AkhbarMisr,1095,0588IbnMamun.AkhbarMisr.15,False
108,108,108.0,0588IbnMamun.AkhbarMisr,1101,self,False
3185,0,,0588IbnMamun.AkhbarMisr,1101,0588IbnMamun.AkhbarMisr.110,False
109,109,109.0,0588IbnMamun.AkhbarMisr,1102,self,False
1097,0,,0588IbnMamun.AkhbarMisr,1102,0588IbnMamun.AkhbarMisr.87,False
1099,2,,0588IbnMamun.AkhbarMisr,1102,0588IbnMamun.AkhbarMisr.86,True
1100,3,,0588IbnMamun.AkhbarMisr,1102,0588IbnMamun.AkhbarMisr.87,True
1101,4,,0588IbnMamun.AkhbarMisr,1102,0845Maqrizi.MusawwadatMawaciz.252,True
702,702,751.0,0617IbnTuwayr.NuzhatMuqlatayn,1102,self,False
1098,1,,0617IbnTuwayr.NuzhatMuqlatayn,1102,0617IbnTuwayr.NuzhatMuqlatayn.216,False
110,110,110.0,0588IbnMamun.AkhbarMisr,1103,self,False
3271,0,,0588IbnMamun.AkhbarMisr,1103,0588IbnMamun.AkhbarMisr.89,False
3272,1,,0588IbnMamun.AkhbarMisr,1103,0845Maqrizi.MusawwadatMawaciz.254,False
111,111,111.0,0588IbnMamun.AkhbarMisr,1105,self,False
1894,0,,0588IbnMamun.AkhbarMisr,1105,0588IbnMamun.AkhbarMisr.70,False
1898,4,,0588IbnMamun.AkhbarMisr,1105,0930IbnIyas.NuzhatUmam.217,False
752,752,801.0,0387IbnZulaq,1105,self,False
1899,5,,0387IbnZulaq,1105,0930IbnIyas.NuzhatUmam.216,False
1902,8,,0387IbnZulaq,1105,0930IbnIyas.NuzhatUmam.216,True
112,112,112.0,0588IbnMamun.AkhbarMisr,1106,self,False
1217,0,,0588IbnMamun.AkhbarMisr,1106,0588IbnMamun.AkhbarMisr.70,False
1219,2,,0588IbnMamun.AkhbarMisr,1106,0930IbnIyas.NuzhatUmam.217,False
492,492,529.0,0596QadiFadil.Mutajaddidat,1106,self,False
1218,1,,0596QadiFadil.Mutajaddidat,1106,0930IbnIyas.NuzhatUmam.217,False
113,113,113.0,0588IbnMamun.AkhbarMisr,1107,self,False
2795,0,,0588IbnMamun.AkhbarMisr,1107,0588IbnMamun.AkhbarMisr.110,False
115,115,115.0,0588IbnMamun.AkhbarMisr,1165,self,False
2580,0,,0588IbnMamun.AkhbarMisr,1165,0588IbnMamun.AkhbarMisr.62,False
2581,1,,0588IbnMamun.AkhbarMisr,1165,0845Maqrizi.MusawwadatMawaciz.303,False
2582,2,,0588IbnMamun.AkhbarMisr,1165,0588IbnMamun.AkhbarMisr.61,True
2585,5,,0588IbnMamun.AkhbarMisr,1165,0845Maqrizi.MusawwadatMawaciz.303,True
116,116,116.0,0588IbnMamun.AkhbarMisr,1166,self,False
3730,0,,0588IbnMamun.AkhbarMisr,1166,0588IbnMamun.AkhbarMisr.62,False
3735,5,,0588IbnMamun.AkhbarMisr,1166,0588IbnMamun.AkhbarMisr.61,True
753,753,802.0,0387IbnZulaq,1166,self,False
3733,3,,0387IbnZulaq,1166,0845Maqrizi.MusawwadatMawaciz.362,False
3734,4,,0387IbnZulaq,1166,0845Maqrizi.MusawwadatMawaciz.363,False
3737,7,,0387IbnZulaq,1166,0845Maqrizi.MusawwadatMawaciz.362,True
3731,1,,0692IbnCabdZahir.RawdaBahiyya,1166,0845Maqrizi.MusawwadatMawaciz.362,False
3732,2,,0692IbnCabdZahir.RawdaBahiyya,1166,0845Maqrizi.MusawwadatMawaciz.363,False
3736,6,,0692IbnCabdZahir.RawdaBahiyya,1166,0845Maqrizi.MusawwadatMawaciz.362,True
117,117,117.0,0588IbnMamun.AkhbarMisr,1570,self,False
1951,1,,0588IbnMamun.AkhbarMisr,1570,0748Dhahabi.SiyarAclamNubala.4118,False
434,434,468.0,0350MuhammadKindi.WulatMisr,1570,self,False
1950,0,,0350MuhammadKindi.WulatMisr,1570,0544QadiCiyad.TartibMadarik.411,False
1953,3,,0350MuhammadKindi.WulatMisr,1570,0544QadiCiyad.TartibMadarik.410,True
1954,4,,0350MuhammadKindi.WulatMisr,1570,0845Maqrizi.Muqaffa.1090,True
1952,2,,0347IbnYunusSadafi.Tarikh,1570,0852IbnHajarCasqalani.RafcIsr.87,False
1955,5,,0347IbnYunusSadafi.Tarikh,1570,0852IbnHajarCasqalani.RafcIsr.86,True
118,118,118.0,0588IbnMamun.AkhbarMisr,1571,self,False
2520,0,,0588IbnMamun.AkhbarMisr,1571,0544QadiCiyad.TartibMadarik.412,False
2522,2,,0588IbnMamun.AkhbarMisr,1571,0748Dhahabi.SiyarAclamNubala.4118,False
2523,3,,0588IbnMamun.AkhbarMisr,1571,0748Dhahabi.TarikhIslam.3992,False
2524,4,,0588IbnMamun.AkhbarMisr,1571,0845Maqrizi.Muqaffa.1092,False
2521,1,,0350MuhammadKindi.WulatMisr,1571,0544QadiCiyad.TartibMadarik.411,False
2525,5,,0350MuhammadKindi.WulatMisr,1571,0544QadiCiyad.TartibMadarik.410,True
2526,6,,0350MuhammadKindi.WulatMisr,1571,0544QadiCiyad.TartibMadarik.411,True
2527,7,,0350MuhammadKindi.WulatMisr,1571,0845Maqrizi.Muqaffa.1090,True
119,119,119.0,0588IbnMamun.AkhbarMisr,1695,self,False
2403,0,,0588IbnMamun.AkhbarMisr,1695,0588IbnMamun.AkhbarMisr.110,False
2407,4,,0588IbnMamun.AkhbarMisr,1695,0588IbnMamun.AkhbarMisr.68,True
120,120,120.0,0588IbnMamun.AkhbarMisr,1714,self,False
1392,0,,0588IbnMamun.AkhbarMisr,1714,0588IbnMamun.AkhbarMisr.74,False
121,121,121.0,0588IbnMamun.AkhbarMisr,1715,self,False
3777,0,,0588IbnMamun.AkhbarMisr,1715,0588IbnMamun.AkhbarMisr.74,False
122,122,122.0,0588IbnMamun.AkhbarMisr,1756,self,False
2677,0,,0588IbnMamun.AkhbarMisr,1756,0588IbnMamun.AkhbarMisr.60,False
2678,1,,0588IbnMamun.AkhbarMisr,1756,0588IbnMamun.AkhbarMisr.87,False
2680,3,,0588IbnMamun.AkhbarMisr,1756,0588IbnMamun.AkhbarMisr.86,True
2681,4,,0588IbnMamun.AkhbarMisr,1756,0845Maqrizi.MusawwadatMawaciz.254,True
708,708,757.0,0617IbnTuwayr.NuzhatMuqlatayn,1756,self,False
2679,2,,0617IbnTuwayr.NuzhatMuqlatayn,1756,0617IbnTuwayr.NuzhatMuqlatayn.220,False
123,123,123.0,0588IbnMamun.AkhbarMisr,2036,self,False
3300,0,,0588IbnMamun.AkhbarMisr,2036,0588IbnMamun.AkhbarMisr.51,False
3301,1,,0588IbnMamun.AkhbarMisr,2036,0588IbnMamun.AkhbarMisr.51,True
124,124,124.0,0588IbnMamun.AkhbarMisr,2037,self,False
2344,0,,0588IbnMamun.AkhbarMisr,2037,0588IbnMamun.AkhbarMisr.40,False
2345,1,,0588IbnMamun.AkhbarMisr,2037,0588IbnMamun.AkhbarMisr.39,True
2346,2,,0588IbnMamun.AkhbarMisr,2037,0588IbnMamun.AkhbarMisr.51,True
125,125,125.0,0588IbnMamun.AkhbarMisr,2038,self,False
2753,0,,0588IbnMamun.AkhbarMisr,2038,0588IbnMamun.AkhbarMisr.61,False
2758,5,,0588IbnMamun.AkhbarMisr,2038,0588IbnMamun.AkhbarMisr.60,True
399,399,433.0,0692IbnCabdZahir.RawdaBahiyya,2038,self,False
2754,1,,0692IbnCabdZahir.RawdaBahiyya,2038,0736IbnDawadari.KanzDurar.1418,False
2755,2,,0692IbnCabdZahir.RawdaBahiyya,2038,0845Maqrizi.MusawwadatMawaciz.366,False
2756,3,,0692IbnCabdZahir.RawdaBahiyya,2038,0845Maqrizi.MusawwadatMawaciz.367,False
2759,6,,0692IbnCabdZahir.RawdaBahiyya,2038,0845Maqrizi.MusawwadatMawaciz.366,True
126,126,126.0,0629CabdLatifBaghdadi,1944,self,False
2765,0,,0629CabdLatifBaghdadi,1944,0615MuwaffaqDinShafici.MurshidZuwwar.323,False
737,737,786.0,0681IbnKhallikan.WafayatAcyan,1944,self,False
2766,1,,0681IbnKhallikan.WafayatAcyan,1944,0768Yafici.MiratJinan.1125,False
2767,2,,0681IbnKhallikan.WafayatAcyan,1944,0832TaqiFasi.CiqdThamin.1589,False
2768,3,,0681IbnKhallikan.WafayatAcyan,1944,0832TaqiFasi.CiqdThamin.1590,False
2769,4,,0681IbnKhallikan.WafayatAcyan,1944,0832TaqiFasi.CiqdThamin.1592,False
2770,5,,0681IbnKhallikan.WafayatAcyan,1944,0837IbnHijjaHamawi.ThamaratAwraq.208,False
2771,6,,0681IbnKhallikan.WafayatAcyan,1944,0874IbnTaghribirdi.NujumZahira.1270,False
2772,7,,0681IbnKhallikan.WafayatAcyan,1944,0927Nucaymi.DarisFiMadaris.49,False
2775,10,,0681IbnKhallikan.WafayatAcyan,1944,0748Dhahabi.SiyarAclamNubala.6816,True
2776,11,,0681IbnKhallikan.WafayatAcyan,1944,0748Dhahabi.TarikhIslam.8813,True
2777,12,,0681IbnKhallikan.WafayatAcyan,1944,0768Yafici.MiratJinan.1125,True
2778,13,,0681IbnKhallikan.WafayatAcyan,1944,0832TaqiFasi.CiqdThamin.1589,True
